일자,자치구,총사용수(B),총사용수(S),평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
2024-12-05,강남구,2582,413831,3.9,-1.0,9.3,1.0,0.0246,0.0194,0.38,0.0025,21.0,11.0
2024-12-05,강동구,3358,98597,3.7,-0.8,8.6,1.5,0.0277,0.0183,0.74,0.0033,29.0,16.0
2024-12-05,강북구,1039,48813,2.3,-2.5,8.2,1.5,0.0152,0.0264,0.35,0.0021,18.0,9.0
2024-12-05,강서구,11593,192969,3.4,-1.6,9.3,1.0,0.0276,0.0184,0.41,0.0033,26.0,10.0
2024-12-05,관악구,1577,164576,2.4,-2.1,6.9,1.0,0.027,0.019,0.41,0.0026,23.0,10.0
2024-12-05,광진구,3749,65858,4.1,0.5,9.3,1.0,0.0249,0.0219,0.69,0.0021,22.0,11.0
2024-12-05,구로구,3635,130228,4.3,-1.2,9.6,0.5,0.0166,0.0208,0.33,0.0029,27.0,11.0
2024-12-05,금천구,1775,101973,4.5,1.0,8.1,0.5,0.0288,0.0172,0.43,0.0028,20.0,13.0
2024-12-05,노원구,5413,158487,1.5,-4.8,9.1,0.0,0.0238,0.02,0.43,0.0027,23.0,12.0
2024-12-05,도봉구,1846,95299,2.5,-3.0,10.0,1.0,0.0205,0.0275,0.45,0.0032,20.0,10.0
2024-12-05,동대문구,2571,108445,4.1,-0.3,8.6,1.0,0.023,0.0208,0.45,0.0023,23.0,10.0
2024-12-05,동작구,1309,98916,2.7,-2.8,8.9,1.0,0.0278,0.0198,0.42,0.0024,22.0,12.0
2024-12-05,마포구,3292,270862,3.5,0.6,7.8,3.0,0.0265,0.0194,0.4,0.0027,20.0,10.0
2024-12-05,서대문구,1570,100969,2.3,-1.4,8.4,1.5,0.0214,0.0244,0.54,0.004,21.0,11.0
2024-12-05,서초구,2195,161961,3.8,-0.8,9.3,1.0,0.0205,0.0184,0.32,0.0025,28.0,12.0
2024-12-05,성동구,3049,135315,4.2,0.6,9.0,2.0,0.0248,0.0184,0.39,0.0021,21.0,9.0
2024-12-05,성북구,1754,52144,3.3,-1.2,7.6,2.0,0.0215,0.0195,0.54,0.0039,21.0,9.0
2024-12-05,송파구,6908,209334,3.8,-0.2,8.7,0.0,0.0276,0.0157,0.42,0.003,24.0,12.0
2024-12-05,양천구,5104,37268,4.6,1.5,8.8,1.5,0.0282,0.0188,0.41,0.0028,20.0,11.0
2024-12-05,영등포구,7435,347765,4.8,1.9,9.1,2.0,0.0254,0.0203,0.36,0.0028,20.0,10.0
2024-12-05,용산구,1253,0,4.1,-0.3,8.7,2.0,0.0278,0.0167,0.44,0.0023,22.0,10.0
2024-12-05,은평구,1940,127284,0.9,-4.3,8.2,1.0,0.0205,0.0189,0.5,0.0033,22.0,9.0
2024-12-05,종로구,2932,248605,2.7,-1.3,8.0,1.0,0.0214,0.0228,0.43,0.0031,21.0,11.0
2024-12-05,중구,2145,292142,2.3,-0.9,6.6,2.0,0.0157,0.0231,0.37,0.0031,16.0,9.0
2024-12-05,중랑구,2283,94772,4.1,0.1,8.3,1.0,0.0241,0.019,0.4,0.0023,20.0,10.0
2024-12-06,강남구,2805,422179,3.0,0.5,6.1,0.0,0.013,0.0275,0.32,0.0024,24.0,9.0
2024-12-06,강동구,3919,99681,2.7,-0.1,6.0,0.0,0.0133,0.0308,0.62,0.0033,28.0,11.0
2024-12-06,강북구,1167,49398,1.2,-1.8,4.5,0.0,0.0065,0.0343,0.28,0.0022,23.0,8.0
2024-12-06,강서구,12558,199834,2.5,-0.5,6.4,0.0,0.0154,0.0269,0.32,0.0029,27.0,8.0
2024-12-06,관악구,1644,175395,1.3,-1.9,4.3,0.0,0.0161,0.0251,0.32,0.0026,26.0,9.0
2024-12-06,광진구,3766,68582,2.8,0.4,5.4,0.0,0.0121,0.0334,0.59,0.0021,22.0,8.0
2024-12-06,구로구,4169,132815,2.2,-1.3,5.8,0.0,0.0113,0.0252,0.28,0.0029,32.0,8.0
2024-12-06,금천구,2005,101057,2.8,0.2,5.4,0.0,0.0165,0.0259,0.28,0.0028,23.0,10.0
2024-12-06,노원구,5855,162350,0.9,-4.6,5.6,0.0,0.0128,0.0286,0.3,0.0026,25.0,8.0
2024-12-06,도봉구,1954,97299,1.6,-1.6,6.2,0.0,0.0081,0.0379,0.35,0.0033,25.0,7.0
2024-12-06,동대문구,2877,110105,2.6,0.1,5.6,0.0,0.0103,0.0302,0.34,0.0022,24.0,8.0
2024-12-06,동작구,1392,105833,2.3,-1.6,5.7,0.0,0.0151,0.0284,0.31,0.0024,24.0,11.0
2024-12-06,마포구,3749,289781,1.3,-1.1,4.2,0.0,0.0182,0.0238,0.33,0.0028,24.0,9.0
2024-12-06,서대문구,1636,103724,0.4,-2.4,5.3,0.0,0.0146,0.0277,0.4,0.003,27.0,10.0
2024-12-06,서초구,2455,180139,2.8,0.2,5.7,0.0,0.0107,0.0271,0.25,0.0026,32.0,9.0
2024-12-06,성동구,3448,140547,2.6,0.1,5.4,0.0,0.0132,0.0261,0.3,0.0019,23.0,8.0
2024-12-06,성북구,1928,53071,1.5,-1.3,4.2,0.0,0.0097,0.0278,0.41,0.0038,24.0,6.0
2024-12-06,송파구,7821,214376,2.6,0.4,5.4,0.0,0.0158,0.0238,0.32,0.0028,27.0,9.0
2024-12-06,양천구,6031,38287,2.8,0.1,5.5,0.0,0.0189,0.0237,0.34,0.0028,26.0,10.0
2024-12-06,영등포구,8581,380258,2.8,0.0,6.2,0.0,0.0165,0.0257,0.31,0.0026,23.0,9.0
2024-12-06,용산구,1423,0,2.7,0.1,5.4,0.0,0.0156,0.0228,0.38,0.0022,26.0,8.0
2024-12-06,은평구,1974,131214,-1.0,-4.7,4.3,0.0,0.0131,0.0228,0.46,0.0034,28.0,8.0
2024-12-06,종로구,3361,260662,0.9,-2.3,4.1,0.0,0.0115,0.0287,0.33,0.003,25.0,11.0
2024-12-06,중구,2421,304636,0.1,-2.3,2.9,0.0,0.0095,0.0286,0.31,0.0032,19.0,9.0
2024-12-06,중랑구,2405,96026,2.7,0.4,5.0,0.0,0.0145,0.0255,0.33,0.0024,24.0,9.0
2024-12-07,강남구,1694,261376,0.8,-2.4,5.1,0.0,0.0135,0.0245,0.35,0.0022,21.0,12.0
2024-12-07,강동구,2830,71581,0.3,-3.0,4.7,0.0,0.0167,0.0254,0.73,0.0033,26.0,14.0
2024-12-07,강북구,911,40644,-1.1,-4.4,2.8,0.0,0.0096,0.0284,0.34,0.0018,20.0,11.0
2024-12-07,강서구,7580,148907,0.4,-3.3,4.8,0.0,0.0165,0.0245,0.35,0.0035,27.0,10.0
2024-12-07,관악구,1464,153085,-1.0,-4.4,3.5,0.0,0.0172,0.0229,0.37,0.0024,24.0,11.0
2024-12-07,광진구,2775,58820,0.7,-1.5,4.4,0.0,0.0129,0.0298,0.67,0.0018,20.0,11.0
2024-12-07,구로구,2727,98031,0.2,-3.2,5.4,0.0,0.0108,0.0244,0.31,0.0028,27.0,11.0
2024-12-07,금천구,960,43570,0.6,-1.6,4.3,0.0,0.0182,0.0225,0.39,0.0024,20.0,14.0
2024-12-07,노원구,4264,124940,-1.2,-7.0,4.6,0.0,0.0154,0.0245,0.39,0.0025,24.0,11.0
2024-12-07,도봉구,1423,78481,-0.8,-5.1,4.9,0.0,0.0133,0.0306,0.44,0.003,18.0,9.0
2024-12-07,동대문구,1952,85314,0.5,-1.4,4.0,0.0,0.0121,0.0267,0.39,0.0021,24.0,11.0
2024-12-07,동작구,1805,89997,0.1,-4.7,5.0,0.0,0.0174,0.024,0.36,0.0023,26.0,15.0
2024-12-07,마포구,3183,269287,-0.5,-2.6,2.8,0.0,0.0162,0.0247,0.35,0.0026,21.0,12.0
2024-12-07,서대문구,1273,86302,-1.1,-4.0,3.7,0.0,0.0161,0.0246,0.53,0.0042,24.0,12.0
2024-12-07,서초구,1806,165220,0.6,-2.7,4.5,0.0,0.0133,0.0229,0.3,0.0026,27.0,12.0
2024-12-07,성동구,1959,103083,0.6,-1.3,4.4,0.0,0.0152,0.0231,0.34,0.0017,21.0,11.0
2024-12-07,성북구,1368,39138,-0.6,-3.1,3.0,0.0,0.0118,0.0236,0.5,0.0038,19.0,10.0
2024-12-07,송파구,5348,148342,0.4,-2.4,4.4,0.0,0.0179,0.0204,0.37,0.0025,24.0,11.0
2024-12-07,양천구,4557,28458,0.7,-1.0,4.7,0.0,0.0169,0.0242,0.37,0.0028,22.0,13.0
2024-12-07,영등포구,8027,437142,0.8,-1.0,5.0,0.0,0.0155,0.0252,0.35,0.003,21.0,12.0
2024-12-07,용산구,1133,0,0.6,-1.6,4.4,0.0,0.0165,0.0211,0.43,0.002,23.0,11.0
2024-12-07,은평구,1574,103969,-2.2,-7.1,3.4,0.0,0.0137,0.0201,0.48,0.0034,24.0,10.0
2024-12-07,종로구,1751,202804,-1.2,-3.6,3.4,0.0,0.0126,0.0256,0.36,0.0027,22.0,13.0
2024-12-07,중구,1071,201758,-2.1,-3.9,2.3,0.0,0.01,0.0259,0.34,0.0031,18.0,11.0
2024-12-07,중랑구,1987,73863,0.6,-1.7,3.8,0.0,0.0156,0.0222,0.38,0.0021,22.0,12.0
2024-12-08,강남구,1420,153056,0.4,-2.7,4.4,0.0,0.01,0.0267,0.34,0.0022,21.0,12.0
2024-12-08,강동구,2197,48993,-0.2,-3.4,4.0,0.0,0.0123,0.0303,0.72,0.0034,25.0,14.0
2024-12-08,강북구,847,29344,-1.7,-4.8,2.7,0.0,0.0073,0.0313,0.32,0.002,22.0,12.0
2024-12-08,강서구,5745,102722,0.0,-3.3,4.8,0.0,0.0172,0.0232,0.36,0.0031,27.0,11.0
2024-12-08,관악구,1091,101511,-2.2,-4.7,3.5,0.0,0.0142,0.0248,0.36,0.0024,25.0,12.0
2024-12-08,광진구,2363,41862,0.2,-2.9,3.3,0.0,0.0101,0.0332,0.65,0.0019,20.0,12.0
2024-12-08,구로구,2158,67383,-0.3,-3.5,5.0,0.0,0.0103,0.0246,0.31,0.0026,28.0,12.0
2024-12-08,금천구,665,29088,0.3,-2.6,4.0,0.0,0.0165,0.0238,0.35,0.0024,22.0,15.0
2024-12-08,노원구,3606,87851,-1.6,-7.3,4.2,0.0,0.0159,0.0243,0.4,0.0027,24.0,13.0
2024-12-08,도봉구,1272,57662,-1.1,-5.6,5.5,0.0,0.0078,0.036,0.4,0.0031,21.0,10.0
2024-12-08,동대문구,1608,59949,0.1,-3.0,3.9,0.0,0.0089,0.0295,0.37,0.0022,22.0,11.0
2024-12-08,동작구,899,55781,-0.8,-4.0,4.3,0.0,0.0147,0.0261,0.35,0.0022,24.0,14.0
2024-12-08,마포구,2211,178060,-1.0,-4.0,2.6,0.0,0.0145,0.0261,0.35,0.0025,21.0,13.0
2024-12-08,서대문구,892,63698,-1.8,-5.0,2.7,0.0,0.0122,0.0285,0.4,0.0033,23.0,12.0
2024-12-08,서초구,1264,124550,0.2,-2.6,3.8,0.0,0.0081,0.0282,0.27,0.0025,26.0,12.0
2024-12-08,성동구,1633,73821,0.1,-3.0,3.8,0.0,0.0095,0.0273,0.33,0.0016,21.0,11.0
2024-12-08,성북구,1189,26596,-0.7,-4.5,3.1,0.0,0.0087,0.0266,0.47,0.0039,20.0,10.0
2024-12-08,송파구,4364,97286,-0.1,-2.6,3.3,0.0,0.0119,0.0249,0.34,0.0024,24.0,12.0
2024-12-08,양천구,3630,18573,0.3,-2.6,3.9,0.0,0.0189,0.0221,0.02,0.0027,24.0,14.0
2024-12-08,영등포구,4321,200257,0.4,-2.5,4.2,0.0,0.013,0.0271,0.33,0.0026,21.0,12.0
2024-12-08,용산구,918,0,0.1,-2.7,3.5,0.0,0.0126,0.0231,0.41,0.0019,23.0,11.0
2024-12-08,은평구,1281,71967,-3.4,-8.0,3.5,0.0,0.0111,0.0232,0.46,0.0036,24.0,9.0
2024-12-08,종로구,1373,127406,-1.7,-5.1,3.1,0.0,0.0084,0.0288,0.33,0.0025,21.0,13.0
2024-12-08,중구,904,135943,-2.3,-5.5,1.5,0.0,0.0081,0.0267,0.33,0.0031,18.0,12.0
2024-12-08,중랑구,1532,51388,0.1,-2.8,3.6,0.0,0.0144,0.024,0.37,0.0021,22.0,12.0
2024-12-09,강남구,2641,396202,1.0,-3.8,6.9,0.0,0.0304,0.0122,0.47,0.0026,31.0,16.0
2024-12-09,강동구,3498,97321,0.7,-4.2,6.7,0.0,0.0359,0.0097,0.92,0.0035,40.0,21.0
2024-12-09,강북구,1113,48191,-0.8,-5.8,5.4,0.0,0.0217,0.0174,0.45,0.002,27.0,15.0
2024-12-09,강서구,12614,188459,0.3,-4.5,6.5,0.0,0.033,0.013,0.51,0.0037,39.0,16.0
2024-12-09,관악구,1641,156214,-1.0,-5.7,5.8,0.0,0.0358,0.0115,0.54,0.0028,35.0,17.0
2024-12-09,광진구,4035,62561,1.6,-3.1,6.8,0.0,0.035,0.0101,0.83,0.0018,30.0,17.0
2024-12-09,구로구,3808,127646,1.3,-4.2,8.2,0.0,0.0226,0.0124,0.43,0.0031,39.0,18.0
2024-12-09,금천구,1948,101124,1.8,-2.4,7.0,0.0,0.0383,0.0095,0.56,0.003,31.0,20.0
2024-12-09,노원구,5479,154692,-2.3,-8.9,6.8,0.0,0.0331,0.0114,0.56,0.0031,34.0,17.0
2024-12-09,도봉구,1802,93373,-0.9,-6.5,9.1,0.0,0.0338,0.0152,0.63,0.0032,30.0,16.0
2024-12-09,동대문구,2834,105066,1.3,-3.5,6.9,0.0,0.0333,0.0108,0.6,0.0024,35.0,17.0
2024-12-09,동작구,1432,95104,-0.6,-6.0,7.6,0.0,0.0353,0.011,0.49,0.0026,31.0,18.0
2024-12-09,마포구,3758,255818,1.2,-2.4,4.9,0.0,0.0353,0.0108,0.49,0.0032,32.0,17.0
2024-12-09,서대문구,1387,95645,0.0,-4.2,6.1,0.0,0.0341,0.0121,0.79,0.0057,34.0,18.0
2024-12-09,서초구,2295,153712,0.9,-4.2,6.7,0.0,0.0248,0.0106,0.4,0.0027,39.0,17.0
2024-12-09,성동구,3235,127154,1.9,-2.4,6.5,0.0,0.0335,0.0098,0.48,0.0021,31.0,15.0
2024-12-09,성북구,1834,50493,0.5,-4.2,5.7,0.0,0.0348,0.0077,0.72,0.0038,29.0,16.0
2024-12-09,송파구,7672,203804,1.1,-3.5,5.9,0.0,0.0335,0.0095,0.48,0.0028,32.0,15.0
2024-12-09,양천구,5642,36380,2.2,-1.5,6.5,0.0,0.0374,0.0105,0.31,0.0031,34.0,19.0
2024-12-09,영등포구,8317,340586,2.3,-1.1,6.6,0.0,0.0327,0.0126,0.47,0.0031,30.0,16.0
2024-12-09,용산구,1393,0,1.1,-3.2,6.2,0.0,0.0358,0.01,0.56,0.0027,33.0,16.0
2024-12-09,은평구,1950,125534,-2.5,-8.2,6.2,0.0,0.0256,0.0124,0.57,0.0037,32.0,12.0
2024-12-09,종로구,3148,233702,0.2,-4.8,5.7,0.0,0.0314,0.0116,0.57,0.0032,32.0,18.0
2024-12-09,중구,2334,274159,-0.2,-4.0,4.6,0.0,0.0229,0.0097,0.56,0.0035,28.0,18.0
2024-12-09,중랑구,2362,92160,1.2,-3.5,6.3,0.0,0.0296,0.0118,0.48,0.0023,32.0,17.0
2024-12-10,강남구,2717,414397,2.3,-2.9,7.7,0.0,0.0348,0.0126,0.61,0.0027,39.0,26.0
2024-12-10,강동구,3841,99263,2.1,-3.0,7.2,0.0,0.0351,0.0133,1.03,0.0035,45.0,31.0
2024-12-10,강북구,1165,50099,0.8,-4.5,6.1,0.0,0.0241,0.0181,0.56,0.0025,37.0,26.0
2024-12-10,강서구,13347,194791,1.8,-3.5,7.7,0.0,0.0385,0.0093,0.67,0.0044,51.0,29.0
2024-12-10,관악구,1748,165220,0.2,-4.0,6.4,0.0,0.0378,0.0137,0.65,0.0032,44.0,27.0
2024-12-10,광진구,4377,64588,2.7,-1.6,6.8,0.0,0.0337,0.015,0.93,0.0021,36.0,24.0
2024-12-10,구로구,4176,129701,2.6,-2.7,8.4,0.0,0.0253,0.012,0.54,0.003,48.0,29.0
2024-12-10,금천구,2078,102583,3.1,-0.9,7.6,0.0,0.0405,0.0108,0.64,0.0033,41.0,30.0
2024-12-10,노원구,5895,160159,-0.9,-7.6,7.5,0.0,0.0369,0.0114,0.72,0.0032,44.0,27.0
2024-12-10,도봉구,1806,97634,0.6,-5.5,8.3,0.0,0.0321,0.0189,0.75,0.0034,38.0,27.0
2024-12-10,동대문구,3029,107866,2.6,-1.9,6.8,0.0,0.0332,0.0149,0.77,0.0026,43.0,26.0
2024-12-10,동작구,1421,99136,1.1,-4.8,8.3,0.0,0.038,0.0117,0.59,0.0027,40.0,28.0
2024-12-10,마포구,3914,267404,2.3,-1.7,5.4,0.0,0.0364,0.0131,0.58,0.0031,39.0,29.0
2024-12-10,서대문구,1589,99686,1.3,-3.1,6.5,0.0,0.032,0.0169,0.87,0.0055,39.0,24.0
2024-12-10,서초구,2440,159335,2.7,-2.9,7.1,0.0,0.0272,0.0116,0.51,0.0027,49.0,28.0
2024-12-10,성동구,3606,133393,3.1,-0.7,6.8,0.0,0.0354,0.0121,0.63,0.0025,41.0,25.0
2024-12-10,성북구,1915,52560,2.0,-2.9,6.1,0.0,0.0352,0.0116,0.82,0.0035,37.0,25.0
2024-12-10,송파구,8116,211774,2.2,-2.1,6.5,0.0,0.0363,0.0105,0.69,0.0028,40.0,24.0
2024-12-10,양천구,5883,38566,3.2,-0.9,6.9,0.0,0.0381,0.0109,0.69,0.0032,45.0,33.0
2024-12-10,영등포구,8850,353172,3.5,-0.2,7.3,0.0,0.034,0.0146,0.57,0.0031,38.0,26.0
2024-12-10,용산구,1479,0,2.7,-2.4,6.8,0.0,0.0357,0.0134,0.66,0.0029,40.0,24.0
2024-12-10,은평구,2077,129310,-1.1,-6.9,6.1,0.0,0.0261,0.0139,0.73,0.0037,39.0,19.0
2024-12-10,종로구,3265,247780,1.6,-3.4,5.6,0.0,0.0326,0.0154,0.72,0.0037,40.0,28.0
2024-12-10,중구,2483,285234,1.3,-2.3,5.0,0.0,0.0211,0.0168,0.62,0.0034,35.0,27.0
2024-12-10,중랑구,2648,95099,2.5,-2.0,7.1,0.0,0.0331,0.012,0.58,0.0024,38.0,25.0
2024-12-11,강남구,2924,414980,3.7,0.6,8.0,0.0,0.0335,0.0144,0.73,0.0038,62.0,39.0
2024-12-11,강동구,4024,100559,3.1,0.0,7.3,0.0,0.0338,0.0146,1.08,0.0044,63.0,41.0
2024-12-11,강북구,1242,50343,1.5,-1.9,6.6,0.0,0.0213,0.0198,0.66,0.0031,58.0,38.0
2024-12-11,강서구,13356,195363,2.9,-0.2,7.4,0.0,0.0269,0.0181,0.67,0.0049,67.0,36.0
2024-12-11,관악구,1883,168456,0.5,-2.8,6.1,0.0,0.0353,0.0125,0.73,0.0043,65.0,38.0
2024-12-11,광진구,4580,66307,3.7,1.1,7.8,0.0,0.034,0.0157,1.06,0.003,56.0,38.0
2024-12-11,구로구,4212,130224,2.6,-0.5,8.0,0.0,0.0192,0.0181,0.59,0.0044,68.0,38.0
2024-12-11,금천구,2071,102107,3.4,0.7,6.8,0.0,0.0366,0.0126,0.73,0.0041,59.0,40.0
2024-12-11,노원구,6145,163794,-0.1,-5.0,7.7,0.0,0.022,0.0237,0.66,0.0045,68.0,43.0
2024-12-11,도봉구,1954,98056,1.6,-2.2,9.7,0.0,0.0307,0.02,0.83,0.0046,58.0,36.0
2024-12-11,동대문구,3081,108950,3.6,0.8,7.6,0.0,0.0289,0.0172,0.8,0.0037,63.0,37.0
2024-12-11,동작구,1592,99603,1.7,-2.2,8.4,0.0,0.0398,0.0105,0.75,0.0037,61.0,42.0
2024-12-11,마포구,4077,270425,2.2,-0.8,6.0,0.0,0.0303,0.0158,0.67,0.0042,58.0,39.0
2024-12-11,서대문구,1715,99153,1.6,-2.1,6.9,0.0,0.0314,0.0163,0.94,0.0063,57.0,34.0
2024-12-11,서초구,2519,160751,3.5,0.2,7.6,0.0,0.0241,0.0137,0.58,0.0038,70.0,38.0
2024-12-11,성동구,3603,135963,3.6,0.7,7.9,0.0,0.0326,0.0133,0.72,0.0027,62.0,36.0
2024-12-11,성북구,2029,52655,2.4,-0.7,7.0,0.0,0.0299,0.0144,0.87,0.0044,53.0,36.0
2024-12-11,송파구,8407,214116,3.1,0.7,7.0,0.0,0.0346,0.0125,0.69,0.0043,61.0,35.0
2024-12-11,양천구,6221,37991,3.2,0.5,6.8,0.0,0.0299,0.0159,0.73,0.0043,67.0,44.0
2024-12-11,영등포구,8915,363953,3.4,0.9,7.4,0.0,0.0287,0.0153,0.67,0.004,55.0,39.0
2024-12-11,용산구,1550,0,3.3,0.4,7.2,0.0,0.0363,0.0126,0.81,0.0041,62.0,38.0
2024-12-11,은평구,2254,130367,-0.4,-4.9,7.1,0.0,0.0247,0.0132,0.78,0.0042,56.0,31.0
2024-12-11,종로구,3417,252590,1.4,-1.8,6.2,0.0,0.0288,0.0173,0.73,0.0049,59.0,42.0
2024-12-11,중구,2542,288562,1.5,-1.5,5.8,0.0,0.0224,0.0173,0.72,0.0046,55.0,42.0
2024-12-11,중랑구,2712,95040,3.6,1.0,7.3,0.0,0.0288,0.0158,0.68,0.0036,59.0,40.0
2024-12-12,강남구,2708,420864,1.6,-2.4,5.9,0.0,0.0263,0.0148,0.5,0.0032,39.0,23.0
2024-12-12,강동구,3912,100497,1.3,-2.3,5.1,0.0,0.0322,0.0118,0.83,0.0042,49.0,28.0
2024-12-12,강북구,1144,50263,-0.2,-4.7,4.3,0.0,0.0169,0.0207,0.46,0.0028,39.0,23.0
2024-12-12,강서구,12709,196905,0.8,-4.1,5.0,0.0,0.0221,0.0189,0.42,0.0043,39.0,17.0
2024-12-12,관악구,1658,171210,-1.1,-5.7,3.9,0.0,0.0281,0.0147,0.48,0.0039,39.0,18.0
2024-12-12,광진구,4249,66912,1.7,-1.4,5.2,0.0,0.0301,0.0123,0.76,0.0027,40.0,24.0
2024-12-12,구로구,3878,131875,0.8,-3.9,6.0,0.0,0.0162,0.0178,0.38,0.0038,41.0,17.0
2024-12-12,금천구,1903,103444,1.3,-1.9,4.6,0.0,0.0287,0.0144,0.47,0.0035,38.0,22.0
2024-12-12,노원구,5792,162372,-1.2,-8.3,5.2,0.0,0.0229,0.0186,0.48,0.0038,44.0,23.0
2024-12-12,도봉구,1844,98138,-0.1,-5.4,7.7,0.0,0.0217,0.0234,0.61,0.0041,38.0,21.0
2024-12-12,동대문구,2808,110540,1.6,-1.4,5.1,0.0,0.025,0.0152,0.61,0.0031,46.0,23.0
2024-12-12,동작구,1381,101733,-0.4,-6.1,4.9,0.0,0.0283,0.0143,0.48,0.0033,38.0,23.0
2024-12-12,마포구,3760,277575,-0.1,-3.3,2.9,0.0,0.0255,0.0152,0.48,0.0035,39.0,22.0
2024-12-12,서대문구,1592,101104,-0.7,-4.9,4.3,0.0,0.0244,0.0176,0.66,0.0051,43.0,22.0
2024-12-12,서초구,2239,166401,1.6,-2.8,5.6,0.0,0.0182,0.0153,0.38,0.0034,45.0,19.0
2024-12-12,성동구,3467,137155,1.4,-1.6,4.9,0.0,0.0293,0.0107,0.54,0.0022,41.0,22.0
2024-12-12,성북구,1817,53071,0.5,-3.6,4.2,0.0,0.0238,0.0147,0.65,0.0039,36.0,20.0
2024-12-12,송파구,7972,215270,1.2,-2.2,4.8,0.0,0.0307,0.0107,0.54,0.0037,43.0,23.0
2024-12-12,양천구,5761,38231,1.3,-1.9,4.6,0.0,0.0246,0.0166,0.47,0.0039,37.0,22.0
2024-12-12,영등포구,8419,363690,1.5,-1.6,5.1,0.0,0.023,0.0175,0.44,0.0035,34.0,20.0
2024-12-12,용산구,1489,0,1.2,-2.3,4.2,0.0,0.0282,0.0128,0.56,0.0041,42.0,23.0
2024-12-12,은평구,2019,129997,-2.7,-8.6,4.2,0.0,0.0196,0.0148,0.52,0.0038,42.0,19.0
2024-12-12,종로구,3172,256705,-0.5,-4.7,3.3,0.0,0.0239,0.0154,0.57,0.0039,43.0,28.0
2024-12-12,중구,2334,296711,-1.1,-3.9,2.7,0.0,0.0173,0.0167,0.51,0.0041,36.0,26.0
2024-12-12,중랑구,2488,95296,1.7,-1.6,5.1,0.0,0.0269,0.0137,0.52,0.0032,41.0,24.0
2024-12-13,강남구,2727,429729,1.8,-0.5,5.3,0.0,0.0215,0.0196,0.39,0.0028,27.0,16.0
2024-12-13,강동구,3790,102562,1.6,-0.9,5.8,0.0,0.0236,0.0219,0.47,0.0039,35.0,19.0
2024-12-13,강북구,1161,50751,0.4,-1.9,4.2,0.0,0.012,0.0287,0.36,0.0026,26.0,17.0
2024-12-13,강서구,12403,203431,1.1,-1.4,4.7,0.0,0.0216,0.0222,0.4,0.0037,31.0,14.0
2024-12-13,관악구,1717,181416,0.1,-2.2,3.3,0.0,0.0228,0.0208,0.39,0.0032,27.0,13.0
2024-12-13,광진구,3988,70972,1.7,-0.4,5.0,0.0,0.02,0.0246,0.45,0.0024,27.0,16.0
2024-12-13,구로구,3793,135128,1.1,-1.0,4.5,0.0,0.0154,0.0217,0.33,0.0029,31.0,13.0
2024-12-13,금천구,1797,102006,1.5,-0.5,4.1,0.0,0.0242,0.0209,0.38,0.003,23.0,14.0
2024-12-13,노원구,5568,166644,0.4,-3.8,5.6,0.0,0.0194,0.0232,0.42,0.0033,32.0,18.0
2024-12-13,도봉구,1782,99949,0.3,-2.7,5.1,0.0,0.0169,0.0301,0.48,0.0034,28.0,16.0
2024-12-13,동대문구,2781,112334,1.7,-0.7,4.9,0.0,0.0177,0.0242,0.43,0.0026,28.0,15.0
2024-12-13,동작구,1386,107218,1.1,-2.3,4.9,0.0,0.0224,0.0215,0.39,0.0028,26.0,16.0
2024-12-13,마포구,3605,298365,0.6,-1.7,3.3,0.0,0.0236,0.0183,0.41,0.0031,27.0,17.0
2024-12-13,서대문구,1565,106427,0.1,-2.7,4.1,0.0,0.0216,0.0228,0.5,0.0041,28.0,15.0
2024-12-13,서초구,2346,181266,1.7,-0.8,5.0,0.0,0.0166,0.0204,0.32,0.003,34.0,15.0
2024-12-13,성동구,3257,141893,1.6,-0.9,4.8,0.0,0.0208,0.0204,0.38,0.0022,26.0,15.0
2024-12-13,성북구,1697,53727,0.5,-1.8,4.1,0.0,0.0188,0.021,0.54,0.0034,23.0,13.0
2024-12-13,송파구,7616,219492,1.6,-0.4,4.8,0.0,0.0235,0.0181,0.4,0.0031,29.0,16.0
2024-12-13,양천구,5800,39166,1.5,-0.5,4.3,0.0,0.0243,0.0201,0.42,0.0032,26.0,17.0
2024-12-13,영등포구,8382,393408,1.8,-0.2,4.5,0.0,0.0224,0.0214,0.4,0.0031,25.0,16.0
2024-12-13,용산구,1397,0,1.6,-0.6,4.5,0.0,0.0241,0.018,0.44,0.0031,28.0,16.0
2024-12-13,은평구,1980,133276,-1.3,-5.6,3.9,0.0,0.0181,0.0191,0.44,0.0037,29.0,12.0
2024-12-13,종로구,2963,265717,-0.5,-2.9,3.1,0.0,0.0191,0.0237,0.41,0.0033,27.0,17.0
2024-12-13,중구,2181,298491,-0.7,-3.1,2.8,0.0,0.015,0.0237,0.4,0.0036,24.0,17.0
2024-12-13,중랑구,2476,97381,1.5,-0.5,5.1,0.0,0.0198,0.0213,0.41,0.0028,28.0,16.0
2024-12-14,강남구,1662,273781,0.2,-2.4,3.4,0.0,0.0148,0.0243,0.4,0.0026,27.0,15.0
2024-12-14,강동구,2688,74660,-0.1,-2.7,2.8,0.0,0.0155,0.029,0.47,0.0037,30.0,16.0
