일자,자치구,총사용수(B),총사용수(S)
2024-03-31,노원구,7661,100518
2024-03-31,도봉구,2884,63713
2024-03-31,동대문구,4034,65944
2024-03-31,동작구,3065,54707
2024-03-31,마포구,7477,191833
2024-03-31,서대문구,2818,62140
2024-03-31,서초구,4177,121951
2024-03-31,성동구,5715,84766
2024-03-31,성북구,2543,28583
2024-03-31,송파구,13037,116676
2024-03-31,양천구,7224,19477
2024-03-31,영등포구,11529,188231
2024-03-31,용산구,3811,0
2024-03-31,은평구,3416,76779
2024-03-31,종로구,3432,151008
2024-03-31,중구,2248,148099
2024-03-31,중랑구,3727,55572
2024-04-01,강남구,5764,403104
2024-04-01,강동구,6407,98350
2024-04-01,강북구,1885,50661
2024-04-01,강서구,16579,191808
2024-04-01,관악구,3021,152921
2024-04-01,광진구,7816,66093
2024-04-01,구로구,5792,132693
2024-04-01,금천구,2784,105492
2024-04-01,노원구,9073,171546
2024-04-01,도봉구,3280,97606
2024-04-01,동대문구,4851,111387
2024-04-01,동작구,3079,96398
2024-04-01,마포구,7535,273507
2024-04-01,서대문구,3245,106270
2024-04-01,서초구,4841,149759
2024-04-01,성동구,6433,141444
2024-04-01,성북구,3147,52775
2024-04-01,송파구,14045,202557
2024-04-01,양천구,8093,37725
2024-04-01,영등포구,13844,331018
2024-04-01,용산구,3229,0
2024-04-01,은평구,3702,128234
2024-04-01,종로구,5740,248592
2024-04-01,중구,4028,290412
2024-04-01,중랑구,4185,94899
2024-04-02,강남구,6562,415958
2024-04-02,강동구,7090,101490
2024-04-02,강북구,2116,52132
2024-04-02,강서구,18454,195129
2024-04-02,관악구,3501,160535
2024-04-02,광진구,8665,67979
2024-04-02,구로구,6431,135824
2024-04-02,금천구,3104,106926
2024-04-02,노원구,9672,176953
2024-04-02,도봉구,3374,100607
2024-04-02,동대문구,5378,114381
2024-04-02,동작구,3467,98218
2024-04-02,마포구,8739,280127
2024-04-02,서대문구,3531,109150
2024-04-02,서초구,5508,159346
2024-04-02,성동구,7303,145507
2024-04-02,성북구,3546,54965
2024-04-02,송파구,16275,216148
2024-04-02,양천구,9122,39384
2024-04-02,영등포구,15503,344876
2024-04-02,용산구,3612,0
2024-04-02,은평구,4039,132086
2024-04-02,종로구,6379,259068
2024-04-02,중구,4532,296731
2024-04-02,중랑구,4634,98027
2024-04-03,강남구,5049,410659
2024-04-03,강동구,6245,100224
2024-04-03,강북구,2045,50434
2024-04-03,강서구,17790,192846
2024-04-03,관악구,2943,158846
2024-04-03,광진구,7901,66723
2024-04-03,구로구,5993,134206
2024-04-03,금천구,2557,105252
2024-04-03,노원구,10001,174330
2024-04-03,도봉구,3449,97523
2024-04-03,동대문구,5171,112970
2024-04-03,동작구,2988,97739
2024-04-03,마포구,7967,278157
2024-04-03,서대문구,3430,106346
2024-04-03,서초구,4079,155030
2024-04-03,성동구,6115,140220
2024-04-03,성북구,3555,54255
2024-04-03,송파구,12657,211641
2024-04-03,양천구,8962,38337
2024-04-03,영등포구,14118,339820
2024-04-03,용산구,3165,0
2024-04-03,은평구,3964,130323
2024-04-03,종로구,5955,255404
2024-04-03,중구,4044,294728
2024-04-03,중랑구,4438,96124
2024-04-04,강남구,6119,417509
2024-04-04,강동구,7284,101448
2024-04-04,강북구,2232,51928
2024-04-04,강서구,18299,197013
2024-04-04,관악구,3455,164381
2024-04-04,광진구,8680,70020
2024-04-04,구로구,6637,136045
2024-04-04,금천구,3244,106662
2024-04-04,노원구,10111,176421
2024-04-04,도봉구,3601,99736
2024-04-04,동대문구,5593,115993
2024-04-04,동작구,3380,98831
2024-04-04,마포구,8379,289111
2024-04-04,서대문구,3519,112125
2024-04-04,서초구,5492,163163
2024-04-04,성동구,7183,147556
2024-04-04,성북구,3779,55028
2024-04-04,송파구,16557,223100
2024-04-04,양천구,9376,39027
2024-04-04,영등포구,15079,353821
2024-04-04,용산구,3603,0
2024-04-04,은평구,4204,133187
2024-04-04,종로구,6317,262300
2024-04-04,중구,4481,301856
2024-04-04,중랑구,4914,98638
2024-04-05,강남구,6704,423105
2024-04-05,강동구,7494,102883
2024-04-05,강북구,2281,52440
2024-04-05,강서구,18853,201290
2024-04-05,관악구,3447,170227
2024-04-05,광진구,8633,72885
2024-04-05,구로구,7214,137409
2024-04-05,금천구,3192,104909
2024-04-05,노원구,10293,177807
2024-04-05,도봉구,3797,101861
2024-04-05,동대문구,5464,117879
2024-04-05,동작구,3403,103914
2024-04-05,마포구,8851,301920
2024-04-05,서대문구,3756,112352
2024-04-05,서초구,5968,177190
2024-04-05,성동구,7334,155598
2024-04-05,성북구,3775,54789
2024-04-05,송파구,17406,225548
2024-04-05,양천구,10184,39511
2024-04-05,영등포구,16510,369395
2024-04-05,용산구,3818,0
2024-04-05,은평구,4528,136515
2024-04-05,종로구,6283,270101
2024-04-05,중구,4276,305363
2024-04-05,중랑구,4960,100757
2024-04-06,강남구,5821,249932
2024-04-06,강동구,7285,71894
2024-04-06,강북구,2171,43279
2024-04-06,강서구,14645,145020
2024-04-06,관악구,3629,140762
2024-04-06,광진구,8214,66287
2024-04-06,구로구,6279,94037
2024-04-06,금천구,2282,46253
2024-04-06,노원구,9407,135930
2024-04-06,도봉구,3628,82180
2024-04-06,동대문구,4957,88547
2024-04-06,동작구,3766,81754
2024-04-06,마포구,9446,262034
2024-04-06,서대문구,3669,89934
2024-04-06,서초구,5631,150773
2024-04-06,성동구,6940,130259
2024-04-06,성북구,3435,39017
2024-04-06,송파구,17673,166012
2024-04-06,양천구,10033,28197
2024-04-06,영등포구,15214,280114
2024-04-06,용산구,4164,0
2024-04-06,은평구,4379,109365
2024-04-06,종로구,4138,212547
2024-04-06,중구,2494,201742
2024-04-06,중랑구,4509,77230
2024-04-07,강남구,5758,153051
2024-04-07,강동구,6670,51733
2024-04-07,강북구,2097,33650
2024-04-07,강서구,13014,110705
2024-04-07,관악구,3631,104169
2024-04-07,광진구,8141,49682
2024-04-07,구로구,6257,70178
2024-04-07,금천구,2243,33970
2024-04-07,노원구,8879,102043
2024-04-07,도봉구,3671,64698
2024-04-07,동대문구,4819,67281
2024-04-07,동작구,3578,57457
2024-04-07,마포구,9718,191331
2024-04-07,서대문구,3523,64708
2024-04-07,서초구,5656,128409
2024-04-07,성동구,7134,95710
2024-04-07,성북구,3274,28802
2024-04-07,송파구,17883,119283
2024-04-07,양천구,9056,20311
2024-04-07,영등포구,14232,209021
2024-04-07,용산구,4253,0
2024-04-07,은평구,4371,78988
2024-04-07,종로구,3921,150535
2024-04-07,중구,2447,149814
2024-04-07,중랑구,4424,57002
2024-04-08,강남구,6440,400097
2024-04-08,강동구,7065,98586
2024-04-08,강북구,2115,50107
2024-04-08,강서구,18333,191103
2024-04-08,관악구,3366,155300
2024-04-08,광진구,8308,65407
2024-04-08,구로구,6803,132914
2024-04-08,금천구,2937,105061
2024-04-08,노원구,10005,171505
2024-04-08,도봉구,3689,97056
2024-04-08,동대문구,5547,111145
2024-04-08,동작구,3188,95835
2024-04-08,마포구,8183,263823
2024-04-08,서대문구,3353,103771
2024-04-08,서초구,5318,154306
2024-04-08,성동구,6932,136400
2024-04-08,성북구,3601,52657
2024-04-08,송파구,16157,204613
2024-04-08,양천구,9232,37977
2024-04-08,영등포구,15252,333887
2024-04-08,용산구,3510,0
2024-04-08,은평구,4207,127726
2024-04-08,종로구,5814,242192
2024-04-08,중구,4136,280016
2024-04-08,중랑구,4939,95499
2024-04-09,강남구,6753,423672
2024-04-09,강동구,7600,103505
2024-04-09,강북구,2275,54158
2024-04-09,강서구,19430,199929
2024-04-09,관악구,3499,170579
2024-04-09,광진구,8682,71145
2024-04-09,구로구,6839,139772
2024-04-09,금천구,3193,107858
2024-04-09,노원구,10611,181125
2024-04-09,도봉구,3690,104248
2024-04-09,동대문구,5767,116946
2024-04-09,동작구,3522,103364
2024-04-09,마포구,9070,283952
2024-04-09,서대문구,3668,111241
2024-04-09,서초구,5684,165863
2024-04-09,성동구,7314,146226
2024-04-09,성북구,3780,56089
2024-04-09,송파구,16821,231383
2024-04-09,양천구,9735,40180
2024-04-09,영등포구,15931,349456
2024-04-09,용산구,3926,0
2024-04-09,은평구,4159,134873
2024-04-09,종로구,6250,265671
2024-04-09,중구,4529,299265
2024-04-09,중랑구,5093,100496
2024-04-10,강남구,5392,171749
2024-04-10,강동구,6931,56299
2024-04-10,강북구,2122,35684
2024-04-10,강서구,14551,113965
2024-04-10,관악구,3827,108612
2024-04-10,광진구,8425,52980
2024-04-10,구로구,5570,73725
2024-04-10,금천구,2087,36022
2024-04-10,노원구,9217,110950
2024-04-10,도봉구,3490,66913
2024-04-10,동대문구,5008,69038
2024-04-10,동작구,3766,63415
2024-04-10,마포구,9261,193025
2024-04-10,서대문구,3353,67220
2024-04-10,서초구,5026,103911
2024-04-10,성동구,6950,95732
2024-04-10,성북구,3429,31222
2024-04-10,송파구,15902,124189
2024-04-10,양천구,8610,21296
2024-04-10,영등포구,13121,182345
2024-04-10,용산구,4238,0
2024-04-10,은평구,4133,83537
2024-04-10,종로구,4214,174041
2024-04-10,중구,2841,148697
2024-04-10,중랑구,4633,62655
2024-04-11,강남구,6071,409732
2024-04-11,강동구,7034,99060
2024-04-11,강북구,2057,50869
2024-04-11,강서구,17526,189076
2024-04-11,관악구,3083,159578
2024-04-11,광진구,8526,66327
2024-04-11,구로구,6152,134071
2024-04-11,금천구,2620,103617
2024-04-11,노원구,9959,172716
2024-04-11,도봉구,3362,97260
2024-04-11,동대문구,5411,111495
2024-04-11,동작구,2997,96769
2024-04-11,마포구,7898,270475
2024-04-11,서대문구,3489,105562
2024-04-11,서초구,5145,158685
2024-04-11,성동구,6723,137975
2024-04-11,성북구,3544,53224
2024-04-11,송파구,14909,219045
2024-04-11,양천구,9077,38049
2024-04-11,영등포구,14047,328937
2024-04-11,용산구,3402,0
2024-04-11,은평구,3965,128153
2024-04-11,종로구,5672,251735
2024-04-11,중구,4128,285569
2024-04-11,중랑구,4714,96265
2024-04-12,강남구,6796,424169
2024-04-12,강동구,8033,101996
2024-04-12,강북구,2157,52528
2024-04-12,강서구,19106,194880
2024-04-12,관악구,3500,169606
2024-04-12,광진구,9110,70369
2024-04-12,구로구,7110,137576
2024-04-12,금천구,3049,103891
2024-04-12,노원구,10798,178604
2024-04-12,도봉구,3847,101852
2024-04-12,동대문구,5995,115223
2024-04-12,동작구,3626,102135
2024-04-12,마포구,9122,285745
2024-04-12,서대문구,3859,108180
2024-04-12,서초구,5951,173680
2024-04-12,성동구,7401,146136
2024-04-12,성북구,3924,54079
2024-04-12,송파구,17097,231981
2024-04-12,양천구,10263,39066
2024-04-12,영등포구,15832,344970
2024-04-12,용산구,3969,0
2024-04-12,은평구,4518,134412
2024-04-12,종로구,6379,267443
2024-04-12,중구,4740,292871
2024-04-12,중랑구,5275,100704
2024-04-13,강남구,5729,247958
2024-04-13,강동구,7438,69593
2024-04-13,강북구,2294,42289
2024-04-13,강서구,16086,139745
2024-04-13,관악구,3757,137690
2024-04-13,광진구,8581,60499
2024-04-13,구로구,5925,92401
2024-04-13,금천구,2142,43366
2024-04-13,노원구,9989,137647
2024-04-13,도봉구,3726,81569
2024-04-13,동대문구,5180,84816
2024-04-13,동작구,3769,79769
2024-04-13,마포구,10165,242256
2024-04-13,서대문구,3451,84462
2024-04-13,서초구,5785,147570
2024-04-13,성동구,7293,114105
2024-04-13,성북구,3583,37350
2024-04-13,송파구,16803,163725
2024-04-13,양천구,9307,26429
2024-04-13,영등포구,13732,238230
2024-04-13,용산구,4743,0
2024-04-13,은평구,4458,101222
2024-04-13,종로구,4521,206877
2024-04-13,중구,2913,191590
2024-04-13,중랑구,4894,75463
2024-04-14,강남구,5106,148070
2024-04-14,강동구,6944,50394
2024-04-14,강북구,2098,32234
2024-04-14,강서구,14060,106636
2024-04-14,관악구,3540,100252
2024-04-14,광진구,8170,44547
2024-04-14,구로구,5410,67357
2024-04-14,금천구,1769,31437
2024-04-14,노원구,8855,98360
2024-04-14,도봉구,3253,63122
2024-04-14,동대문구,4771,62893
2024-04-14,동작구,3607,55039
2024-04-14,마포구,9376,174970
2024-04-14,서대문구,3266,59258
2024-04-14,서초구,4920,121049
2024-04-14,성동구,6606,81061
2024-04-14,성북구,3281,27934
2024-04-14,송파구,15284,121183
2024-04-14,양천구,8619,19315
2024-04-14,영등포구,12945,172538
2024-04-14,용산구,4470,0
2024-04-14,은평구,3921,72646
2024-04-14,종로구,3931,139006
2024-04-14,중구,2502,133898
2024-04-14,중랑구,4310,54417
2024-04-15,강남구,2238,396332
2024-04-15,강동구,3285,95686
2024-04-15,강북구,838,45833
2024-04-15,강서구,7614,184880
2024-04-15,관악구,1258,150313
2024-04-15,광진구,3483,60745
2024-04-15,구로구,2485,128508
2024-04-15,금천구,1113,101679
2024-04-15,노원구,3864,162357
2024-04-15,도봉구,1467,89976
2024-04-15,동대문구,2311,103991
2024-04-15,동작구,1201,91617
2024-04-15,마포구,2434,251685
2024-04-15,서대문구,1239,98324
2024-04-15,서초구,1853,150850
2024-04-15,성동구,2377,126711
2024-04-15,성북구,1366,50176
2024-04-15,송파구,6078,196803
2024-04-15,양천구,3781,36642
2024-04-15,영등포구,5155,314266
2024-04-15,용산구,1082,0
2024-04-15,은평구,1450,121904
2024-04-15,종로구,1996,229007
2024-04-15,중구,1541,268577
2024-04-15,중랑구,1980,90821
2024-04-16,강남구,4602,414684
2024-04-16,강동구,5523,100260
2024-04-16,강북구,1704,50961
2024-04-16,강서구,14120,193482
2024-04-16,관악구,2594,160464
2024-04-16,광진구,6587,65756
2024-04-16,구로구,4706,135052
2024-04-16,금천구,1923,105917
2024-04-16,노원구,8369,174534
2024-04-16,도봉구,2892,98118
2024-04-16,동대문구,4137,111364
2024-04-16,동작구,2312,96670
2024-04-16,마포구,5731,268409
2024-04-16,서대문구,2489,105712
2024-04-16,서초구,4125,155502
2024-04-16,성동구,4901,138151
2024-04-16,성북구,2755,54225
2024-04-16,송파구,11296,216787
2024-04-16,양천구,7024,39379
2024-04-16,영등포구,9940,336001
2024-04-16,용산구,2367,0
2024-04-16,은평구,2945,130788
2024-04-16,종로구,4346,250102
2024-04-16,중구,3098,288870
2024-04-16,중랑구,3754,96781
2024-04-17,강남구,6201,415967
2024-04-17,강동구,7275,101931
2024-04-17,강북구,2151,51775
2024-04-17,강서구,19700,196715
2024-04-17,관악구,3252,162139
2024-04-17,광진구,8371,66022
2024-04-17,구로구,6544,137226
2024-04-17,금천구,2846,105081
2024-04-17,노원구,10362,177708
2024-04-17,도봉구,3562,100686
2024-04-17,동대문구,5531,114635
2024-04-17,동작구,3146,99253
2024-04-17,마포구,7669,269854
2024-04-17,서대문구,3408,105049
2024-04-17,서초구,5186,157426
2024-04-17,성동구,6393,139005
2024-04-17,성북구,3752,54550
2024-04-17,송파구,15050,218114
2024-04-17,양천구,9686,39155
2024-04-17,영등포구,14086,341711
2024-04-17,용산구,3319,0
2024-04-17,은평구,4060,133416
2024-04-17,종로구,5770,256884
2024-04-17,중구,4269,289820
2024-04-17,중랑구,4753,98905
2024-04-18,강남구,6367,417315
2024-04-18,강동구,7732,101469
2024-04-18,강북구,2367,52891
2024-04-18,강서구,20193,195113
2024-04-18,관악구,3430,163390
2024-04-18,광진구,8842,65620
2024-04-18,구로구,6843,136092
2024-04-18,금천구,3126,105568
2024-04-18,노원구,10414,176771
2024-04-18,도봉구,3731,100572
2024-04-18,동대문구,5701,114045
2024-04-18,동작구,3281,98755
2024-04-18,마포구,8198,272420
2024-04-18,서대문구,3525,105597
2024-04-18,서초구,5391,160736
2024-04-18,성동구,6801,139934
2024-04-18,성북구,3860,54761
2024-04-18,송파구,16105,218870
2024-04-18,양천구,9781,39034
2024-04-18,영등포구,14275,340073
2024-04-18,용산구,3362,0
2024-04-18,은평구,4139,132124
2024-04-18,종로구,6211,256157
2024-04-18,중구,4454,290775
2024-04-18,중랑구,5092,97671
2024-04-19,강남구,6826,422201
2024-04-19,강동구,8027,101981
2024-04-19,강북구,2278,52119
2024-04-19,강서구,20794,198939
2024-04-19,관악구,3496,169937
2024-04-19,광진구,8193,68191
2024-04-19,구로구,6956,136800
2024-04-19,금천구,3221,103803
2024-04-19,노원구,11002,179030
2024-04-19,도봉구,3869,102324
2024-04-19,동대문구,5803,114705
2024-04-19,동작구,3386,101664
2024-04-19,마포구,8606,283818
2024-04-19,서대문구,3679,104698
2024-04-19,서초구,5673,171865
2024-04-19,성동구,7231,144709
2024-04-19,성북구,3905,54225
2024-04-19,송파구,16597,218903
2024-04-19,양천구,10439,39364
2024-04-19,영등포구,14964,348408
2024-04-19,용산구,3652,0
2024-04-19,은평구,4418,134343
2024-04-19,종로구,6312,266558
2024-04-19,중구,4557,296800
2024-04-19,중랑구,5252,99340
2024-04-20,강남구,1236,234046
2024-04-20,강동구,2136,65651
2024-04-20,강북구,710,37712
2024-04-20,강서구,4788,131125
2024-04-20,관악구,1064,130272
2024-04-20,광진구,2200,54071
2024-04-20,구로구,1604,86821
2024-04-20,금천구,553,40363
2024-04-20,노원구,2829,125578
2024-04-20,도봉구,1023,72523
2024-04-20,동대문구,1478,77022
2024-04-20,동작구,854,72954
2024-04-20,마포구,2077,221168
2024-04-20,서대문구,900,77143
2024-04-20,서초구,1080,138106
2024-04-20,성동구,1459,92140
2024-04-20,성북구,1043,35254
2024-04-20,송파구,3720,132118
2024-04-20,양천구,2906,24807
2024-04-20,영등포구,2998,226437
2024-04-20,용산구,832,0
2024-04-20,은평구,1308,93462
2024-04-20,종로구,1153,186427
2024-04-20,중구,673,170073
2024-04-20,중랑구,1386,69837
2024-04-21,강남구,4457,144264
2024-04-21,강동구,6290,48426
2024-04-21,강북구,1983,30351
2024-04-21,강서구,12797,101156
2024-04-21,관악구,3204,96618
2024-04-21,광진구,6705,40819
2024-04-21,구로구,4963,66840
2024-04-21,금천구,1680,30780
2024-04-21,노원구,8505,97783
2024-04-21,도봉구,3145,61259
2024-04-21,동대문구,4259,60849
2024-04-21,동작구,2922,52216
2024-04-21,마포구,7398,166145
2024-04-21,서대문구,2766,55930
2024-04-21,서초구,4375,112388
2024-04-21,성동구,5637,75260
2024-04-21,성북구,2876,27085
2024-04-21,송파구,13443,102621
2024-04-21,양천구,7665,18120
2024-04-21,영등포구,10659,168146
2024-04-21,용산구,3541,0
2024-04-21,은평구,3561,72051
2024-04-21,종로구,3511,134068
2024-04-21,중구,2325,131490
2024-04-21,중랑구,3835,53081
2024-04-22,강남구,6800,393996
2024-04-22,강동구,7866,98265
2024-04-22,강북구,2409,49878
2024-04-22,강서구,21226,191028
2024-04-22,관악구,3545,153737
2024-04-22,광진구,8472,62116
2024-04-22,구로구,7204,132552
2024-04-22,금천구,3331,104513
2024-04-22,노원구,10828,172530
2024-04-22,도봉구,3835,96730
2024-04-22,동대문구,5698,108856
2024-04-22,동작구,3495,94912
2024-04-22,마포구,8471,256283
2024-04-22,서대문구,3755,97235
2024-04-22,서초구,5883,152191
