일자,자치구,총사용수,type
2024-01-31,서초구,2743,Bike
2024-01-31,성동구,3638,Bike
2024-01-31,성북구,1971,Bike
2024-01-31,송파구,8469,Bike
2024-01-31,양천구,5662,Bike
2024-01-31,영등포구,8511,Bike
2024-01-31,용산구,1758,Bike
2024-01-31,은평구,2110,Bike
2024-01-31,종로구,3737,Bike
2024-01-31,중구,2583,Bike
2024-01-31,중랑구,2585,Bike
2024-02-01,강남구,2928,Bike
2024-02-01,강동구,3870,Bike
2024-02-01,강북구,1178,Bike
2024-02-01,강서구,12243,Bike
2024-02-01,관악구,1914,Bike
2024-02-01,광진구,4241,Bike
2024-02-01,구로구,3879,Bike
2024-02-01,금천구,1852,Bike
2024-02-01,노원구,5199,Bike
2024-02-01,도봉구,1907,Bike
2024-02-01,동대문구,3041,Bike
2024-02-01,동작구,1605,Bike
2024-02-01,마포구,3956,Bike
2024-02-01,서대문구,1676,Bike
2024-02-01,서초구,2634,Bike
2024-02-01,성동구,3622,Bike
2024-02-01,성북구,2019,Bike
2024-02-01,송파구,8182,Bike
2024-02-01,양천구,5789,Bike
2024-02-01,영등포구,8090,Bike
2024-02-01,용산구,1591,Bike
2024-02-01,은평구,2143,Bike
2024-02-01,종로구,3776,Bike
2024-02-01,중구,2473,Bike
2024-02-01,중랑구,2514,Bike
2024-02-02,강남구,3128,Bike
2024-02-02,강동구,4041,Bike
2024-02-02,강북구,1232,Bike
2024-02-02,강서구,12651,Bike
2024-02-02,관악구,1974,Bike
2024-02-02,광진구,4337,Bike
2024-02-02,구로구,3904,Bike
2024-02-02,금천구,1884,Bike
2024-02-02,노원구,5556,Bike
2024-02-02,도봉구,2018,Bike
2024-02-02,동대문구,3154,Bike
2024-02-02,동작구,1647,Bike
2024-02-02,마포구,4110,Bike
2024-02-02,서대문구,1770,Bike
2024-02-02,서초구,2560,Bike
2024-02-02,성동구,3629,Bike
2024-02-02,성북구,2111,Bike
2024-02-02,송파구,8770,Bike
2024-02-02,양천구,6058,Bike
2024-02-02,영등포구,8291,Bike
2024-02-02,용산구,1701,Bike
2024-02-02,은평구,2336,Bike
2024-02-02,종로구,3707,Bike
2024-02-02,중구,2436,Bike
2024-02-02,중랑구,2693,Bike
2024-02-03,강남구,1855,Bike
2024-02-03,강동구,2931,Bike
2024-02-03,강북구,1149,Bike
2024-02-03,강서구,7987,Bike
2024-02-03,관악구,1751,Bike
2024-02-03,광진구,3111,Bike
2024-02-03,구로구,2714,Bike
2024-02-03,금천구,832,Bike
2024-02-03,노원구,4703,Bike
2024-02-03,도봉구,1792,Bike
2024-02-03,동대문구,2271,Bike
2024-02-03,동작구,1352,Bike
2024-02-03,마포구,3203,Bike
2024-02-03,서대문구,1458,Bike
2024-02-03,서초구,1754,Bike
2024-02-03,성동구,2386,Bike
2024-02-03,성북구,1707,Bike
2024-02-03,송파구,6323,Bike
2024-02-03,양천구,4682,Bike
2024-02-03,영등포구,5569,Bike
2024-02-03,용산구,1323,Bike
2024-02-03,은평구,1919,Bike
2024-02-03,종로구,2159,Bike
2024-02-03,중구,1397,Bike
2024-02-03,중랑구,2097,Bike
2024-02-04,강남구,2154,Bike
2024-02-04,강동구,3524,Bike
2024-02-04,강북구,1190,Bike
2024-02-04,강서구,7758,Bike
2024-02-04,관악구,1936,Bike
2024-02-04,광진구,3535,Bike
2024-02-04,구로구,2942,Bike
2024-02-04,금천구,978,Bike
2024-02-04,노원구,4706,Bike
2024-02-04,도봉구,1825,Bike
2024-02-04,동대문구,2440,Bike
2024-02-04,동작구,1563,Bike
2024-02-04,마포구,3846,Bike
2024-02-04,서대문구,1598,Bike
2024-02-04,서초구,1938,Bike
2024-02-04,성동구,2749,Bike
2024-02-04,성북구,1933,Bike
2024-02-04,송파구,7119,Bike
2024-02-04,양천구,4555,Bike
2024-02-04,영등포구,6099,Bike
2024-02-04,용산구,1756,Bike
2024-02-04,은평구,1981,Bike
2024-02-04,종로구,2175,Bike
2024-02-04,중구,1398,Bike
2024-02-04,중랑구,2198,Bike
2024-02-05,강남구,678,Bike
2024-02-05,강동구,1242,Bike
2024-02-05,강북구,538,Bike
2024-02-05,강서구,3328,Bike
2024-02-05,관악구,498,Bike
2024-02-05,광진구,1403,Bike
2024-02-05,구로구,964,Bike
2024-02-05,금천구,387,Bike
2024-02-05,노원구,2521,Bike
2024-02-05,도봉구,848,Bike
2024-02-05,동대문구,1261,Bike
2024-02-05,동작구,370,Bike
2024-02-05,마포구,1058,Bike
2024-02-05,서대문구,513,Bike
2024-02-05,서초구,603,Bike
2024-02-05,성동구,1234,Bike
2024-02-05,성북구,921,Bike
2024-02-05,송파구,2134,Bike
2024-02-05,양천구,1703,Bike
2024-02-05,영등포구,2138,Bike
2024-02-05,용산구,419,Bike
2024-02-05,은평구,561,Bike
2024-02-05,종로구,1280,Bike
2024-02-05,중구,798,Bike
2024-02-05,중랑구,1106,Bike
2024-02-06,강남구,2386,Bike
2024-02-06,강동구,3408,Bike
2024-02-06,강북구,1048,Bike
2024-02-06,강서구,10397,Bike
2024-02-06,관악구,1625,Bike
2024-02-06,광진구,3332,Bike
2024-02-06,구로구,3189,Bike
2024-02-06,금천구,1585,Bike
2024-02-06,노원구,4234,Bike
2024-02-06,도봉구,1546,Bike
2024-02-06,동대문구,2495,Bike
2024-02-06,동작구,1294,Bike
2024-02-06,마포구,3247,Bike
2024-02-06,서대문구,1356,Bike
2024-02-06,서초구,2119,Bike
2024-02-06,성동구,3048,Bike
2024-02-06,성북구,1668,Bike
2024-02-06,송파구,6469,Bike
2024-02-06,양천구,4850,Bike
2024-02-06,영등포구,6930,Bike
2024-02-06,용산구,1338,Bike
2024-02-06,은평구,1736,Bike
2024-02-06,종로구,2894,Bike
2024-02-06,중구,2096,Bike
2024-02-06,중랑구,2082,Bike
2024-02-07,강남구,2608,Bike
2024-02-07,강동구,3641,Bike
2024-02-07,강북구,1097,Bike
2024-02-07,강서구,11473,Bike
2024-02-07,관악구,1671,Bike
2024-02-07,광진구,3857,Bike
2024-02-07,구로구,3411,Bike
2024-02-07,금천구,1716,Bike
2024-02-07,노원구,4898,Bike
2024-02-07,도봉구,1732,Bike
2024-02-07,동대문구,2776,Bike
2024-02-07,동작구,1526,Bike
2024-02-07,마포구,3615,Bike
2024-02-07,서대문구,1512,Bike
2024-02-07,서초구,2396,Bike
2024-02-07,성동구,3222,Bike
2024-02-07,성북구,1807,Bike
2024-02-07,송파구,7306,Bike
2024-02-07,양천구,5417,Bike
2024-02-07,영등포구,7496,Bike
2024-02-07,용산구,1450,Bike
2024-02-07,은평구,2009,Bike
2024-02-07,종로구,3026,Bike
2024-02-07,중구,2273,Bike
2024-02-07,중랑구,2463,Bike
2024-02-08,강남구,2701,Bike
2024-02-08,강동구,3773,Bike
2024-02-08,강북구,1261,Bike
2024-02-08,강서구,11474,Bike
2024-02-08,관악구,1871,Bike
2024-02-08,광진구,4101,Bike
2024-02-08,구로구,3642,Bike
2024-02-08,금천구,1761,Bike
2024-02-08,노원구,5427,Bike
2024-02-08,도봉구,1943,Bike
2024-02-08,동대문구,2863,Bike
2024-02-08,동작구,1609,Bike
2024-02-08,마포구,3844,Bike
2024-02-08,서대문구,1666,Bike
2024-02-08,서초구,2498,Bike
2024-02-08,성동구,3284,Bike
2024-02-08,성북구,1832,Bike
2024-02-08,송파구,7818,Bike
2024-02-08,양천구,5836,Bike
2024-02-08,영등포구,8007,Bike
2024-02-08,용산구,1492,Bike
2024-02-08,은평구,2178,Bike
2024-02-08,종로구,3153,Bike
2024-02-08,중구,2251,Bike
2024-02-08,중랑구,2555,Bike
2024-02-09,강남구,1406,Bike
2024-02-09,강동구,2160,Bike
2024-02-09,강북구,880,Bike
2024-02-09,강서구,5070,Bike
2024-02-09,관악구,1134,Bike
2024-02-09,광진구,2138,Bike
2024-02-09,구로구,1826,Bike
2024-02-09,금천구,600,Bike
2024-02-09,노원구,3640,Bike
2024-02-09,도봉구,1336,Bike
2024-02-09,동대문구,1606,Bike
2024-02-09,동작구,956,Bike
2024-02-09,마포구,2183,Bike
2024-02-09,서대문구,1077,Bike
2024-02-09,서초구,1324,Bike
2024-02-09,성동구,1477,Bike
2024-02-09,성북구,1193,Bike
2024-02-09,송파구,4530,Bike
2024-02-09,양천구,3127,Bike
2024-02-09,영등포구,3632,Bike
2024-02-09,용산구,917,Bike
2024-02-09,은평구,1530,Bike
2024-02-09,종로구,1276,Bike
2024-02-09,중구,844,Bike
2024-02-09,중랑구,1651,Bike
2024-02-10,강남구,1065,Bike
2024-02-10,강동구,1601,Bike
2024-02-10,강북구,722,Bike
2024-02-10,강서구,3596,Bike
2024-02-10,관악구,910,Bike
2024-02-10,광진구,1594,Bike
2024-02-10,구로구,1402,Bike
2024-02-10,금천구,500,Bike
2024-02-10,노원구,2454,Bike
2024-02-10,도봉구,1079,Bike
2024-02-10,동대문구,1149,Bike
2024-02-10,동작구,755,Bike
2024-02-10,마포구,1570,Bike
2024-02-10,서대문구,759,Bike
2024-02-10,서초구,840,Bike
2024-02-10,성동구,1177,Bike
2024-02-10,성북구,924,Bike
2024-02-10,송파구,3207,Bike
2024-02-10,양천구,2161,Bike
2024-02-10,영등포구,2525,Bike
2024-02-10,용산구,738,Bike
2024-02-10,은평구,1176,Bike
2024-02-10,종로구,928,Bike
2024-02-10,중구,653,Bike
2024-02-10,중랑구,1298,Bike
2024-02-11,강남구,1334,Bike
2024-02-11,강동구,1925,Bike
2024-02-11,강북구,792,Bike
2024-02-11,강서구,4821,Bike
2024-02-11,관악구,1123,Bike
2024-02-11,광진구,1951,Bike
2024-02-11,구로구,1739,Bike
2024-02-11,금천구,581,Bike
2024-02-11,노원구,3064,Bike
2024-02-11,도봉구,1182,Bike
2024-02-11,동대문구,1348,Bike
2024-02-11,동작구,853,Bike
2024-02-11,마포구,1949,Bike
2024-02-11,서대문구,1022,Bike
2024-02-11,서초구,1235,Bike
2024-02-11,성동구,1420,Bike
2024-02-11,성북구,1068,Bike
2024-02-11,송파구,4074,Bike
2024-02-11,양천구,3022,Bike
2024-02-11,영등포구,3229,Bike
2024-02-11,용산구,989,Bike
2024-02-11,은평구,1277,Bike
2024-02-11,종로구,1235,Bike
2024-02-11,중구,786,Bike
2024-02-11,중랑구,1483,Bike
2024-02-12,강남구,1984,Bike
2024-02-12,강동구,2939,Bike
2024-02-12,강북구,1152,Bike
2024-02-12,강서구,7086,Bike
2024-02-12,관악구,1683,Bike
2024-02-12,광진구,3235,Bike
2024-02-12,구로구,2622,Bike
2024-02-12,금천구,906,Bike
2024-02-12,노원구,4216,Bike
2024-02-12,도봉구,1676,Bike
2024-02-12,동대문구,2078,Bike
2024-02-12,동작구,1411,Bike
2024-02-12,마포구,3360,Bike
2024-02-12,서대문구,1450,Bike
2024-02-12,서초구,1787,Bike
2024-02-12,성동구,2328,Bike
2024-02-12,성북구,1520,Bike
2024-02-12,송파구,6542,Bike
2024-02-12,양천구,4364,Bike
2024-02-12,영등포구,5524,Bike
2024-02-12,용산구,1500,Bike
2024-02-12,은평구,1910,Bike
2024-02-12,종로구,1746,Bike
2024-02-12,중구,1252,Bike
2024-02-12,중랑구,2155,Bike
2024-02-13,강남구,3654,Bike
2024-02-13,강동구,4421,Bike
2024-02-13,강북구,1384,Bike
2024-02-13,강서구,13268,Bike
2024-02-13,관악구,2266,Bike
2024-02-13,광진구,4866,Bike
2024-02-13,구로구,4274,Bike
2024-02-13,금천구,2042,Bike
2024-02-13,노원구,6130,Bike
2024-02-13,도봉구,2156,Bike
2024-02-13,동대문구,3316,Bike
2024-02-13,동작구,2052,Bike
2024-02-13,마포구,5041,Bike
2024-02-13,서대문구,2075,Bike
2024-02-13,서초구,3100,Bike
2024-02-13,성동구,4198,Bike
2024-02-13,성북구,2233,Bike
2024-02-13,송파구,9629,Bike
2024-02-13,양천구,6742,Bike
2024-02-13,영등포구,9867,Bike
2024-02-13,용산구,2064,Bike
2024-02-13,은평구,2513,Bike
2024-02-13,종로구,3775,Bike
2024-02-13,중구,2617,Bike
2024-02-13,중랑구,2991,Bike
2024-02-14,강남구,4137,Bike
2024-02-14,강동구,5105,Bike
2024-02-14,강북구,1659,Bike
2024-02-14,강서구,15478,Bike
2024-02-14,관악구,2778,Bike
2024-02-14,광진구,5605,Bike
2024-02-14,구로구,4779,Bike
2024-02-14,금천구,2471,Bike
2024-02-14,노원구,7017,Bike
2024-02-14,도봉구,2629,Bike
2024-02-14,동대문구,3865,Bike
2024-02-14,동작구,2368,Bike
2024-02-14,마포구,6218,Bike
2024-02-14,서대문구,2537,Bike
2024-02-14,서초구,3694,Bike
2024-02-14,성동구,4987,Bike
2024-02-14,성북구,2746,Bike
2024-02-14,송파구,10887,Bike
2024-02-14,양천구,7439,Bike
2024-02-14,영등포구,11440,Bike
2024-02-14,용산구,2595,Bike
2024-02-14,은평구,3005,Bike
2024-02-14,종로구,4541,Bike
2024-02-14,중구,3270,Bike
2024-02-14,중랑구,3443,Bike
2024-02-15,강남구,1846,Bike
2024-02-15,강동구,2510,Bike
2024-02-15,강북구,851,Bike
2024-02-15,강서구,7628,Bike
2024-02-15,관악구,1325,Bike
2024-02-15,광진구,2720,Bike
2024-02-15,구로구,2350,Bike
2024-02-15,금천구,1245,Bike
2024-02-15,노원구,3279,Bike
2024-02-15,도봉구,1177,Bike
2024-02-15,동대문구,1925,Bike
2024-02-15,동작구,1040,Bike
2024-02-15,마포구,2297,Bike
2024-02-15,서대문구,1046,Bike
2024-02-15,서초구,1605,Bike
2024-02-15,성동구,2085,Bike
2024-02-15,성북구,1241,Bike
2024-02-15,송파구,5011,Bike
2024-02-15,양천구,3576,Bike
2024-02-15,영등포구,5111,Bike
2024-02-15,용산구,940,Bike
2024-02-15,은평구,1306,Bike
2024-02-15,종로구,1862,Bike
2024-02-15,중구,1377,Bike
2024-02-15,중랑구,1525,Bike
2024-02-16,강남구,3348,Bike
2024-02-16,강동구,4358,Bike
2024-02-16,강북구,1444,Bike
2024-02-16,강서구,13001,Bike
2024-02-16,관악구,2131,Bike
2024-02-16,광진구,4609,Bike
2024-02-16,구로구,4215,Bike
2024-02-16,금천구,2116,Bike
2024-02-16,노원구,5809,Bike
2024-02-16,도봉구,2124,Bike
2024-02-16,동대문구,3182,Bike
2024-02-16,동작구,1892,Bike
2024-02-16,마포구,4414,Bike
2024-02-16,서대문구,1936,Bike
2024-02-16,서초구,2765,Bike
2024-02-16,성동구,3825,Bike
2024-02-16,성북구,2130,Bike
2024-02-16,송파구,9131,Bike
2024-02-16,양천구,6467,Bike
2024-02-16,영등포구,9133,Bike
2024-02-16,용산구,1969,Bike
2024-02-16,은평구,2368,Bike
2024-02-16,종로구,3593,Bike
2024-02-16,중구,2608,Bike
2024-02-16,중랑구,2810,Bike
2024-02-17,강남구,2902,Bike
2024-02-17,강동구,4133,Bike
2024-02-17,강북구,1416,Bike
2024-02-17,강서구,9658,Bike
2024-02-17,관악구,2389,Bike
2024-02-17,광진구,4526,Bike
2024-02-17,구로구,3508,Bike
2024-02-17,금천구,1211,Bike
2024-02-17,노원구,5771,Bike
2024-02-17,도봉구,2139,Bike
2024-02-17,동대문구,2937,Bike
2024-02-17,동작구,1991,Bike
2024-02-17,마포구,4362,Bike
2024-02-17,서대문구,1856,Bike
2024-02-17,서초구,2655,Bike
2024-02-17,성동구,3434,Bike
2024-02-17,성북구,2045,Bike
2024-02-17,송파구,8742,Bike
2024-02-17,양천구,5807,Bike
2024-02-17,영등포구,7432,Bike
2024-02-17,용산구,2179,Bike
2024-02-17,은평구,2412,Bike
2024-02-17,종로구,2678,Bike
2024-02-17,중구,1718,Bike
2024-02-17,중랑구,2764,Bike
2024-02-18,강남구,1337,Bike
2024-02-18,강동구,2068,Bike
2024-02-18,강북구,643,Bike
2024-02-18,강서구,3829,Bike
2024-02-18,관악구,1077,Bike
2024-02-18,광진구,2132,Bike
2024-02-18,구로구,1508,Bike
2024-02-18,금천구,481,Bike
2024-02-18,노원구,2671,Bike
2024-02-18,도봉구,929,Bike
2024-02-18,동대문구,1373,Bike
2024-02-18,동작구,878,Bike
2024-02-18,마포구,1865,Bike
2024-02-18,서대문구,833,Bike
2024-02-18,서초구,1049,Bike
2024-02-18,성동구,1455,Bike
2024-02-18,성북구,924,Bike
2024-02-18,송파구,3956,Bike
2024-02-18,양천구,2569,Bike
2024-02-18,영등포구,3099,Bike
2024-02-18,용산구,799,Bike
2024-02-18,은평구,1026,Bike
2024-02-18,종로구,1166,Bike
2024-02-18,중구,689,Bike
2024-02-18,중랑구,1270,Bike
2024-02-19,강남구,1267,Bike
2024-02-19,강동구,1533,Bike
2024-02-19,강북구,586,Bike
2024-02-19,강서구,6067,Bike
2024-02-19,관악구,842,Bike
2024-02-19,광진구,1872,Bike
2024-02-19,구로구,1684,Bike
2024-02-19,금천구,799,Bike
2024-02-19,노원구,2433,Bike
2024-02-19,도봉구,887,Bike
2024-02-19,동대문구,1136,Bike
2024-02-19,동작구,668,Bike
2024-02-19,마포구,1701,Bike
2024-02-19,서대문구,765,Bike
2024-02-19,서초구,1112,Bike
2024-02-19,성동구,1499,Bike
2024-02-19,성북구,796,Bike
2024-02-19,송파구,3639,Bike
2024-02-19,양천구,2922,Bike
2024-02-19,영등포구,3647,Bike
2024-02-19,용산구,615,Bike
2024-02-19,은평구,789,Bike
2024-02-19,종로구,1337,Bike
2024-02-19,중구,961,Bike
2024-02-19,중랑구,1003,Bike
2024-02-20,강남구,1732,Bike
2024-02-20,강동구,2473,Bike
2024-02-20,강북구,729,Bike
2024-02-20,강서구,7535,Bike
2024-02-20,관악구,1273,Bike
2024-02-20,광진구,2743,Bike
2024-02-20,구로구,2189,Bike
2024-02-20,금천구,1089,Bike
2024-02-20,노원구,3244,Bike
2024-02-20,도봉구,1134,Bike
2024-02-20,동대문구,1862,Bike
2024-02-20,동작구,1048,Bike
2024-02-20,마포구,2349,Bike
2024-02-20,서대문구,1054,Bike
2024-02-20,서초구,1418,Bike
2024-02-20,성동구,2145,Bike
2024-02-20,성북구,1162,Bike
2024-02-20,송파구,4846,Bike
2024-02-20,양천구,3511,Bike
2024-02-20,영등포구,4755,Bike
2024-02-20,용산구,939,Bike
2024-02-20,은평구,1232,Bike
2024-02-20,종로구,2130,Bike
2024-02-20,중구,1444,Bike
2024-02-20,중랑구,1480,Bike
2024-02-21,강남구,332,Bike
2024-02-21,강동구,385,Bike
2024-02-21,강북구,179,Bike
2024-02-21,강서구,1459,Bike
2024-02-21,관악구,197,Bike
2024-02-21,광진구,479,Bike
2024-02-21,구로구,357,Bike
2024-02-21,금천구,172,Bike
2024-02-21,노원구,690,Bike
2024-02-21,도봉구,246,Bike
2024-02-21,동대문구,319,Bike
2024-02-21,동작구,144,Bike
2024-02-21,마포구,358,Bike
2024-02-21,서대문구,203,Bike
2024-02-21,서초구,265,Bike
2024-02-21,성동구,376,Bike
2024-02-21,성북구,232,Bike
2024-02-21,송파구,812,Bike
2024-02-21,양천구,659,Bike
2024-02-21,영등포구,704,Bike
2024-02-21,용산구,159,Bike
2024-02-21,은평구,248,Bike
2024-02-21,종로구,370,Bike
2024-02-21,중구,251,Bike
2024-02-21,중랑구,281,Bike
2024-02-22,강남구,806,Bike
2024-02-22,강동구,1465,Bike
2024-02-22,강북구,451,Bike
2024-02-22,강서구,4487,Bike
2024-02-22,관악구,473,Bike
2024-02-22,광진구,1448,Bike
2024-02-22,구로구,1077,Bike
2024-02-22,금천구,579,Bike
2024-02-22,노원구,2238,Bike
2024-02-22,도봉구,777,Bike
2024-02-22,동대문구,942,Bike
2024-02-22,동작구,384,Bike
2024-02-22,마포구,1284,Bike
2024-02-22,서대문구,493,Bike
2024-02-22,서초구,740,Bike
2024-02-22,성동구,1142,Bike
2024-02-22,성북구,595,Bike
2024-02-22,송파구,2576,Bike
2024-02-22,양천구,1967,Bike
2024-02-22,영등포구,2503,Bike
2024-02-22,용산구,403,Bike
2024-02-22,은평구,806,Bike
2024-02-22,종로구,1072,Bike
2024-02-22,중구,721,Bike
2024-02-22,중랑구,856,Bike
2024-02-23,강남구,2432,Bike
2024-02-23,강동구,3368,Bike
2024-02-23,강북구,1043,Bike
2024-02-23,강서구,10530,Bike
2024-02-23,관악구,1645,Bike
2024-02-23,광진구,3356,Bike
2024-02-23,구로구,3000,Bike
2024-02-23,금천구,1437,Bike
2024-02-23,노원구,4678,Bike
2024-02-23,도봉구,1733,Bike
2024-02-23,동대문구,2382,Bike
2024-02-23,동작구,1276,Bike
2024-02-23,마포구,3375,Bike
2024-02-23,서대문구,1443,Bike
2024-02-23,서초구,2135,Bike
2024-02-23,성동구,2945,Bike
2024-02-23,성북구,1511,Bike
2024-02-23,송파구,6695,Bike
2024-02-23,양천구,4798,Bike
2024-02-23,영등포구,6939,Bike
2024-02-23,용산구,1390,Bike
2024-02-23,은평구,2013,Bike
2024-02-23,종로구,2889,Bike
2024-02-23,중구,2112,Bike
2024-02-23,중랑구,2127,Bike
2024-02-24,강남구,1710,Bike
2024-02-24,강동구,2732,Bike
2024-02-24,강북구,894,Bike
2024-02-24,강서구,6471,Bike
2024-02-24,관악구,1366,Bike
2024-02-24,광진구,2638,Bike
2024-02-24,구로구,2307,Bike
2024-02-24,금천구,779,Bike
2024-02-24,노원구,3967,Bike
2024-02-24,도봉구,1465,Bike
2024-02-24,동대문구,1825,Bike
2024-02-24,동작구,1103,Bike
2024-02-24,마포구,2558,Bike
2024-02-24,서대문구,1202,Bike
2024-02-24,서초구,1589,Bike
2024-02-24,성동구,1878,Bike
2024-02-24,성북구,1308,Bike
2024-02-24,송파구,5259,Bike
2024-02-24,양천구,3976,Bike
2024-02-24,영등포구,4311,Bike
2024-02-24,용산구,1071,Bike
2024-02-24,은평구,1626,Bike
2024-02-24,종로구,1808,Bike
2024-02-24,중구,1044,Bike
2024-02-24,중랑구,1771,Bike
2024-02-25,강남구,1578,Bike
2024-02-25,강동구,2394,Bike
2024-02-25,강북구,816,Bike
2024-02-25,강서구,5595,Bike
2024-02-25,관악구,1230,Bike
2024-02-25,광진구,2463,Bike
2024-02-25,구로구,1950,Bike
2024-02-25,금천구,641,Bike
2024-02-25,노원구,3558,Bike
2024-02-25,도봉구,1392,Bike
2024-02-25,동대문구,1728,Bike
2024-02-25,동작구,1042,Bike
2024-02-25,마포구,2518,Bike
2024-02-25,서대문구,1079,Bike
2024-02-25,서초구,1289,Bike
2024-02-25,성동구,1805,Bike
2024-02-25,성북구,1170,Bike
2024-02-25,송파구,4714,Bike
2024-02-25,양천구,3311,Bike
2024-02-25,영등포구,4033,Bike
2024-02-25,용산구,1072,Bike
2024-02-25,은평구,1226,Bike
2024-02-25,종로구,1471,Bike
2024-02-25,중구,947,Bike
2024-02-25,중랑구,1532,Bike
2024-02-26,강남구,3341,Bike
2024-02-26,강동구,4122,Bike
2024-02-26,강북구,1344,Bike
2024-02-26,강서구,12601,Bike
2024-02-26,관악구,2094,Bike
2024-02-26,광진구,4544,Bike
2024-02-26,구로구,3970,Bike
2024-02-26,금천구,1974,Bike
2024-02-26,노원구,5870,Bike
2024-02-26,도봉구,2156,Bike
2024-02-26,동대문구,3122,Bike
2024-02-26,동작구,1772,Bike
2024-02-26,마포구,4564,Bike
2024-02-26,서대문구,1913,Bike
2024-02-26,서초구,2895,Bike
2024-02-26,성동구,3930,Bike
2024-02-26,성북구,2098,Bike
2024-02-26,송파구,9007,Bike
2024-02-26,양천구,5793,Bike
2024-02-26,영등포구,8915,Bike
2024-02-26,용산구,1949,Bike
2024-02-26,은평구,2256,Bike
2024-02-26,종로구,3848,Bike
2024-02-26,중구,2761,Bike
2024-02-26,중랑구,2857,Bike
2024-02-27,강남구,3557,Bike
2024-02-27,강동구,4429,Bike
2024-02-27,강북구,1461,Bike
2024-02-27,강서구,13382,Bike
2024-02-27,관악구,2328,Bike
2024-02-27,광진구,4783,Bike
2024-02-27,구로구,4125,Bike
2024-02-27,금천구,2138,Bike
2024-02-27,노원구,6195,Bike
2024-02-27,도봉구,2219,Bike
2024-02-27,동대문구,3251,Bike
2024-02-27,동작구,2010,Bike
2024-02-27,마포구,4757,Bike
2024-02-27,서대문구,2017,Bike
2024-02-27,서초구,3126,Bike
2024-02-27,성동구,4212,Bike
2024-02-27,성북구,2264,Bike
2024-02-27,송파구,9428,Bike
2024-02-27,양천구,6110,Bike
2024-02-27,영등포구,9301,Bike
