대여일시,자치구,총사용수
2024-05-08,강서구,21117
2024-05-08,관악구,3612
2024-05-08,광진구,8696
2024-05-08,구로구,7142
2024-05-08,금천구,3440
2024-05-08,노원구,11510
2024-05-08,도봉구,4055
2024-05-08,동대문구,5928
2024-05-08,동작구,3335
2024-05-08,마포구,8342
2024-05-08,서대문구,3512
2024-05-08,서초구,5616
2024-05-08,성동구,7201
2024-05-08,성북구,4009
2024-05-08,송파구,16574
2024-05-08,양천구,10075
2024-05-08,영등포구,15576
2024-05-08,용산구,3698
2024-05-08,은평구,4351
2024-05-08,종로구,6191
2024-05-08,중구,4595
2024-05-08,중랑구,4960
2024-05-09,강남구,6672
2024-05-09,강동구,8035
2024-05-09,강북구,2283
2024-05-09,강서구,21693
2024-05-09,관악구,3552
2024-05-09,광진구,8879
2024-05-09,구로구,7266
2024-05-09,금천구,3471
2024-05-09,노원구,11571
2024-05-09,도봉구,3925
2024-05-09,동대문구,6148
2024-05-09,동작구,3482
2024-05-09,마포구,8189
2024-05-09,서대문구,3631
2024-05-09,서초구,5733
2024-05-09,성동구,6871
2024-05-09,성북구,3980
2024-05-09,송파구,16882
2024-05-09,양천구,10072
2024-05-09,영등포구,15591
2024-05-09,용산구,3689
2024-05-09,은평구,4343
2024-05-09,종로구,6076
2024-05-09,중구,4407
2024-05-09,중랑구,5004
2024-05-10,강남구,7118
2024-05-10,강동구,8460
2024-05-10,강북구,2429
2024-05-10,강서구,22707
2024-05-10,관악구,3786
2024-05-10,광진구,9299
2024-05-10,구로구,7544
2024-05-10,금천구,3533
2024-05-10,노원구,11795
2024-05-10,도봉구,4207
2024-05-10,동대문구,6137
2024-05-10,동작구,3806
2024-05-10,마포구,9401
2024-05-10,서대문구,3629
2024-05-10,서초구,6189
2024-05-10,성동구,7602
2024-05-10,성북구,4032
2024-05-10,송파구,17719
2024-05-10,양천구,11130
2024-05-10,영등포구,16931
2024-05-10,용산구,4225
2024-05-10,은평구,4720
2024-05-10,종로구,6192
2024-05-10,중구,4493
2024-05-10,중랑구,5371
2024-05-11,강남구,2170
2024-05-11,강동구,3329
2024-05-11,강북구,992
2024-05-11,강서구,6691
2024-05-11,관악구,1604
2024-05-11,광진구,3357
2024-05-11,구로구,2460
2024-05-11,금천구,838
2024-05-11,노원구,4318
2024-05-11,도봉구,1623
2024-05-11,동대문구,2170
2024-05-11,동작구,1457
2024-05-11,마포구,2755
2024-05-11,서대문구,1318
2024-05-11,서초구,1888
2024-05-11,성동구,2268
2024-05-11,성북구,1486
2024-05-11,송파구,6347
2024-05-11,양천구,3851
2024-05-11,영등포구,4861
2024-05-11,용산구,1190
2024-05-11,은평구,1728
2024-05-11,종로구,1576
2024-05-11,중구,954
2024-05-11,중랑구,2061
2024-05-12,강남구,5051
2024-05-12,강동구,6424
2024-05-12,강북구,2094
2024-05-12,강서구,14115
2024-05-12,관악구,3428
2024-05-12,광진구,7869
2024-05-12,구로구,5293
2024-05-12,금천구,1808
2024-05-12,노원구,9527
2024-05-12,도봉구,3348
2024-05-12,동대문구,4633
2024-05-12,동작구,3622
2024-05-12,마포구,8900
2024-05-12,서대문구,3203
2024-05-12,서초구,5292
2024-05-12,성동구,6567
2024-05-12,성북구,3262
2024-05-12,송파구,15582
2024-05-12,양천구,8429
2024-05-12,영등포구,13001
2024-05-12,용산구,4799
2024-05-12,은평구,3780
2024-05-12,종로구,4241
2024-05-12,중구,2714
2024-05-12,중랑구,4444
2024-05-13,강남구,7063
2024-05-13,강동구,8192
2024-05-13,강북구,2391
2024-05-13,강서구,21813
2024-05-13,관악구,3751
2024-05-13,광진구,9248
2024-05-13,구로구,7424
2024-05-13,금천구,3469
2024-05-13,노원구,11557
2024-05-13,도봉구,3985
2024-05-13,동대문구,5890
2024-05-13,동작구,3652
2024-05-13,마포구,8663
2024-05-13,서대문구,3486
2024-05-13,서초구,5978
2024-05-13,성동구,7331
2024-05-13,성북구,4085
2024-05-13,송파구,17373
2024-05-13,양천구,10482
2024-05-13,영등포구,16158
2024-05-13,용산구,3796
2024-05-13,은평구,4255
2024-05-13,종로구,6244
2024-05-13,중구,4633
2024-05-13,중랑구,5164
2024-05-14,강남구,7192
2024-05-14,강동구,8392
2024-05-14,강북구,2528
2024-05-14,강서구,23002
2024-05-14,관악구,3749
2024-05-14,광진구,9726
2024-05-14,구로구,7706
2024-05-14,금천구,3618
2024-05-14,노원구,12540
2024-05-14,도봉구,4228
2024-05-14,동대문구,6166
2024-05-14,동작구,3861
2024-05-14,마포구,9142
2024-05-14,서대문구,3919
2024-05-14,서초구,6176
2024-05-14,성동구,7797
2024-05-14,성북구,4468
2024-05-14,송파구,18300
2024-05-14,양천구,11178
2024-05-14,영등포구,16893
2024-05-14,용산구,4004
2024-05-14,은평구,4471
2024-05-14,종로구,6147
2024-05-14,중구,4817
2024-05-14,중랑구,5538
2024-05-15,강남구,2041
2024-05-15,강동구,2912
2024-05-15,강북구,831
2024-05-15,강서구,5202
2024-05-15,관악구,1386
2024-05-15,광진구,2951
2024-05-15,구로구,1955
2024-05-15,금천구,849
2024-05-15,노원구,3830
2024-05-15,도봉구,1421
2024-05-15,동대문구,1952
2024-05-15,동작구,1298
2024-05-15,마포구,2538
2024-05-15,서대문구,1162
2024-05-15,서초구,1735
2024-05-15,성동구,2190
2024-05-15,성북구,1516
2024-05-15,송파구,5571
2024-05-15,양천구,3108
2024-05-15,영등포구,4114
2024-05-15,용산구,1205
2024-05-15,은평구,1472
2024-05-15,종로구,1602
2024-05-15,중구,975
2024-05-15,중랑구,1705
2024-05-16,강남구,6473
2024-05-16,강동구,7647
2024-05-16,강북구,2328
2024-05-16,강서구,20404
2024-05-16,관악구,3375
2024-05-16,광진구,8460
2024-05-16,구로구,6891
2024-05-16,금천구,3205
2024-05-16,노원구,11112
2024-05-16,도봉구,3730
2024-05-16,동대문구,5479
2024-05-16,동작구,3186
2024-05-16,마포구,8174
2024-05-16,서대문구,3143
2024-05-16,서초구,5518
2024-05-16,성동구,7093
2024-05-16,성북구,3757
2024-05-16,송파구,16516
2024-05-16,양천구,10048
2024-05-16,영등포구,15450
2024-05-16,용산구,3588
2024-05-16,은평구,3877
2024-05-16,종로구,6022
2024-05-16,중구,4632
2024-05-16,중랑구,5001
2024-05-17,강남구,7106
2024-05-17,강동구,8545
2024-05-17,강북구,2516
2024-05-17,강서구,22794
2024-05-17,관악구,3746
2024-05-17,광진구,9510
2024-05-17,구로구,7855
2024-05-17,금천구,3513
2024-05-17,노원구,12188
2024-05-17,도봉구,4183
2024-05-17,동대문구,6246
2024-05-17,동작구,3776
2024-05-17,마포구,9374
2024-05-17,서대문구,3630
2024-05-17,서초구,6061
2024-05-17,성동구,7571
2024-05-17,성북구,4104
2024-05-17,송파구,18524
2024-05-17,양천구,11233
2024-05-17,영등포구,16985
2024-05-17,용산구,3966
2024-05-17,은평구,4301
2024-05-17,종로구,6362
2024-05-17,중구,4686
2024-05-17,중랑구,5335
2024-05-18,강남구,6089
2024-05-18,강동구,7581
2024-05-18,강북구,2421
2024-05-18,강서구,17014
2024-05-18,관악구,3895
2024-05-18,광진구,9586
2024-05-18,구로구,6270
2024-05-18,금천구,2204
2024-05-18,노원구,11213
2024-05-18,도봉구,3990
2024-05-18,동대문구,5244
2024-05-18,동작구,3910
2024-05-18,마포구,9618
2024-05-18,서대문구,3371
2024-05-18,서초구,5737
2024-05-18,성동구,6633
2024-05-18,성북구,3633
2024-05-18,송파구,18441
2024-05-18,양천구,10314
2024-05-18,영등포구,14843
2024-05-18,용산구,4757
2024-05-18,은평구,4226
2024-05-18,종로구,4548
2024-05-18,중구,3017
2024-05-18,중랑구,5426
2024-05-19,강남구,5182
2024-05-19,강동구,6762
2024-05-19,강북구,2143
2024-05-19,강서구,14695
2024-05-19,관악구,3784
2024-05-19,광진구,8662
2024-05-19,구로구,5713
2024-05-19,금천구,2158
2024-05-19,노원구,10207
2024-05-19,도봉구,3588
2024-05-19,동대문구,4782
2024-05-19,동작구,3455
2024-05-19,마포구,9428
2024-05-19,서대문구,3115
2024-05-19,서초구,5125
2024-05-19,성동구,6476
2024-05-19,성북구,3422
2024-05-19,송파구,15532
2024-05-19,양천구,9238
2024-05-19,영등포구,12887
2024-05-19,용산구,4551
2024-05-19,은평구,3832
2024-05-19,종로구,3616
2024-05-19,중구,2583
2024-05-19,중랑구,4917
2024-05-20,강남구,6724
2024-05-20,강동구,7886
2024-05-20,강북구,2449
2024-05-20,강서구,21652
2024-05-20,관악구,3732
2024-05-20,광진구,9140
2024-05-20,구로구,7254
2024-05-20,금천구,3357
2024-05-20,노원구,11606
2024-05-20,도봉구,4061
2024-05-20,동대문구,5705
2024-05-20,동작구,3451
2024-05-20,마포구,8159
2024-05-20,서대문구,3417
2024-05-20,서초구,5860
2024-05-20,성동구,7124
2024-05-20,성북구,3995
2024-05-20,송파구,17007
2024-05-20,양천구,10581
2024-05-20,영등포구,15986
2024-05-20,용산구,3473
2024-05-20,은평구,4082
2024-05-20,종로구,5153
2024-05-20,중구,4166
2024-05-20,중랑구,5336
2024-05-21,강남구,6895
2024-05-21,강동구,8389
2024-05-21,강북구,2603
2024-05-21,강서구,22729
2024-05-21,관악구,3913
2024-05-21,광진구,8965
2024-05-21,구로구,7567
2024-05-21,금천구,3565
2024-05-21,노원구,12392
2024-05-21,도봉구,4132
2024-05-21,동대문구,6102
2024-05-21,동작구,3642
2024-05-21,마포구,8394
2024-05-21,서대문구,3499
2024-05-21,서초구,6041
2024-05-21,성동구,7326
2024-05-21,성북구,4153
2024-05-21,송파구,18119
2024-05-21,양천구,11029
2024-05-21,영등포구,16665
2024-05-21,용산구,3655
2024-05-21,은평구,4199
2024-05-21,종로구,5669
2024-05-21,중구,4403
2024-05-21,중랑구,5320
2024-05-22,강남구,6768
2024-05-22,강동구,8414
2024-05-22,강북구,2505
2024-05-22,강서구,22979
2024-05-22,관악구,3969
2024-05-22,광진구,9080
2024-05-22,구로구,7635
2024-05-22,금천구,3605
2024-05-22,노원구,12438
2024-05-22,도봉구,4107
2024-05-22,동대문구,6201
2024-05-22,동작구,3719
2024-05-22,마포구,8582
2024-05-22,서대문구,3431
2024-05-22,서초구,6013
2024-05-22,성동구,7117
2024-05-22,성북구,4147
2024-05-22,송파구,17788
2024-05-22,양천구,11227
2024-05-22,영등포구,16110
2024-05-22,용산구,3758
2024-05-22,은평구,4230
2024-05-22,종로구,5928
2024-05-22,중구,4263
2024-05-22,중랑구,5629
2024-05-23,강남구,6796
2024-05-23,강동구,8510
2024-05-23,강북구,2524
2024-05-23,강서구,22704
2024-05-23,관악구,3876
2024-05-23,광진구,8996
2024-05-23,구로구,7691
2024-05-23,금천구,3505
2024-05-23,노원구,12156
2024-05-23,도봉구,4113
2024-05-23,동대문구,6224
2024-05-23,동작구,3648
2024-05-23,마포구,8433
2024-05-23,서대문구,3600
2024-05-23,서초구,5992
2024-05-23,성동구,7053
2024-05-23,성북구,4188
2024-05-23,송파구,18115
2024-05-23,양천구,11007
2024-05-23,영등포구,16330
2024-05-23,용산구,3617
2024-05-23,은평구,4264
2024-05-23,종로구,5898
2024-05-23,중구,4093
2024-05-23,중랑구,5442
2024-05-24,강남구,7048
2024-05-24,강동구,8677
2024-05-24,강북구,2639
2024-05-24,강서구,23128
2024-05-24,관악구,3921
2024-05-24,광진구,9190
2024-05-24,구로구,7752
2024-05-24,금천구,3598
2024-05-24,노원구,12794
2024-05-24,도봉구,4232
2024-05-24,동대문구,6393
2024-05-24,동작구,3771
2024-05-24,마포구,8868
2024-05-24,서대문구,3472
2024-05-24,서초구,6147
2024-05-24,성동구,7610
2024-05-24,성북구,4111
2024-05-24,송파구,18146
2024-05-24,양천구,11588
2024-05-24,영등포구,16442
2024-05-24,용산구,3957
2024-05-24,은평구,4352
2024-05-24,종로구,5523
2024-05-24,중구,3978
2024-05-24,중랑구,5788
2024-05-25,강남구,5730
2024-05-25,강동구,7833
2024-05-25,강북구,2404
2024-05-25,강서구,17147
2024-05-25,관악구,4049
2024-05-25,광진구,8705
2024-05-25,구로구,6260
2024-05-25,금천구,2188
2024-05-25,노원구,12071
2024-05-25,도봉구,3981
2024-05-25,동대문구,5424
2024-05-25,동작구,3705
2024-05-25,마포구,9345
2024-05-25,서대문구,3433
2024-05-25,서초구,5104
2024-05-25,성동구,6765
2024-05-25,성북구,3698
2024-05-25,송파구,17795
2024-05-25,양천구,10118
2024-05-25,영등포구,14373
2024-05-25,용산구,4258
2024-05-25,은평구,4252
2024-05-25,종로구,4276
2024-05-25,중구,2921
2024-05-25,중랑구,5445
2024-05-26,강남구,2263
2024-05-26,강동구,3251
2024-05-26,강북구,1042
2024-05-26,강서구,6167
2024-05-26,관악구,1655
2024-05-26,광진구,3451
2024-05-26,구로구,2273
2024-05-26,금천구,893
2024-05-26,노원구,4500
2024-05-26,도봉구,1633
2024-05-26,동대문구,2275
2024-05-26,동작구,1428
2024-05-26,마포구,3028
2024-05-26,서대문구,1332
2024-05-26,서초구,1937
2024-05-26,성동구,2350
2024-05-26,성북구,1646
2024-05-26,송파구,6634
2024-05-26,양천구,3909
2024-05-26,영등포구,4932
2024-05-26,용산구,1452
2024-05-26,은평구,1598
2024-05-26,종로구,1504
2024-05-26,중구,918
2024-05-26,중랑구,2070
2024-05-27,강남구,6853
2024-05-27,강동구,7947
2024-05-27,강북구,2422
2024-05-27,강서구,21870
2024-05-27,관악구,3860
2024-05-27,광진구,8300
2024-05-27,구로구,7592
2024-05-27,금천구,3623
2024-05-27,노원구,11964
2024-05-27,도봉구,4119
2024-05-27,동대문구,6027
2024-05-27,동작구,3454
2024-05-27,마포구,8259
2024-05-27,서대문구,3246
2024-05-27,서초구,5865
2024-05-27,성동구,7181
2024-05-27,성북구,3968
2024-05-27,송파구,16707
2024-05-27,양천구,10461
2024-05-27,영등포구,16263
2024-05-27,용산구,3709
2024-05-27,은평구,4159
2024-05-27,종로구,5566
2024-05-27,중구,4155
2024-05-27,중랑구,5220
2024-05-28,강남구,7173
2024-05-28,강동구,8768
2024-05-28,강북구,2562
2024-05-28,강서구,23719
2024-05-28,관악구,4044
2024-05-28,광진구,9599
2024-05-28,구로구,7954
2024-05-28,금천구,3681
2024-05-28,노원구,12962
2024-05-28,도봉구,4269
2024-05-28,동대문구,6377
2024-05-28,동작구,3828
2024-05-28,마포구,9094
2024-05-28,서대문구,3644
2024-05-28,서초구,6286
2024-05-28,성동구,7560
2024-05-28,성북구,4272
2024-05-28,송파구,18343
2024-05-28,양천구,11154
2024-05-28,영등포구,16801
2024-05-28,용산구,4157
2024-05-28,은평구,4579
2024-05-28,종로구,5927
2024-05-28,중구,4458
2024-05-28,중랑구,5674
2024-05-29,강남구,6847
2024-05-29,강동구,8831
2024-05-29,강북구,2644
2024-05-29,강서구,23504
2024-05-29,관악구,3985
2024-05-29,광진구,9312
2024-05-29,구로구,7734
2024-05-29,금천구,3603
2024-05-29,노원구,12507
2024-05-29,도봉구,4335
2024-05-29,동대문구,6121
2024-05-29,동작구,3635
2024-05-29,마포구,8809
2024-05-29,서대문구,3707
2024-05-29,서초구,5917
2024-05-29,성동구,7503
2024-05-29,성북구,4299
2024-05-29,송파구,17852
2024-05-29,양천구,11176
2024-05-29,영등포구,16780
2024-05-29,용산구,3883
2024-05-29,은평구,4525
2024-05-29,종로구,5780
2024-05-29,중구,4352
2024-05-29,중랑구,5539
2024-05-30,강남구,6885
2024-05-30,강동구,8599
2024-05-30,강북구,2583
2024-05-30,강서구,23175
2024-05-30,관악구,4074
2024-05-30,광진구,8884
2024-05-30,구로구,7779
2024-05-30,금천구,3580
2024-05-30,노원구,12287
2024-05-30,도봉구,4055
2024-05-30,동대문구,6488
2024-05-30,동작구,3614
2024-05-30,마포구,8269
2024-05-30,서대문구,3584
2024-05-30,서초구,5919
2024-05-30,성동구,7522
2024-05-30,성북구,4350
2024-05-30,송파구,17555
2024-05-30,양천구,11180
2024-05-30,영등포구,16085
2024-05-30,용산구,3668
2024-05-30,은평구,4460
2024-05-30,종로구,5825
2024-05-30,중구,4448
2024-05-30,중랑구,5585
2024-05-31,강남구,6878
2024-05-31,강동구,8496
2024-05-31,강북구,2576
2024-05-31,강서구,22879
2024-05-31,관악구,3654
2024-05-31,광진구,8720
2024-05-31,구로구,7678
2024-05-31,금천구,3468
2024-05-31,노원구,12255
2024-05-31,도봉구,4222
2024-05-31,동대문구,6148
2024-05-31,동작구,3604
2024-05-31,마포구,8625
2024-05-31,서대문구,3440
2024-05-31,서초구,5747
2024-05-31,성동구,7278
2024-05-31,성북구,4231
2024-05-31,송파구,17975
2024-05-31,양천구,11717
2024-05-31,영등포구,16374
2024-05-31,용산구,3582
2024-05-31,은평구,4458
2024-05-31,종로구,5770
2024-05-31,중구,4401
2024-05-31,중랑구,5648
2024-06-01,강남구,5731
2024-06-01,강동구,7389
2024-06-01,강북구,2352
2024-06-01,강서구,17189
2024-06-01,관악구,3902
2024-06-01,광진구,9796
2024-06-01,구로구,6457
2024-06-01,금천구,2177
2024-06-01,노원구,11307
2024-06-01,도봉구,4026
2024-06-01,동대문구,5172
2024-06-01,동작구,3554
2024-06-01,마포구,9481
2024-06-01,서대문구,3356
2024-06-01,서초구,5366
2024-06-01,성동구,7015
2024-06-01,성북구,3822
2024-06-01,송파구,17115
2024-06-01,양천구,10843
2024-06-01,영등포구,14074
2024-06-01,용산구,4338
2024-06-01,은평구,4500
2024-06-01,종로구,4468
2024-06-01,중구,3138
2024-06-01,중랑구,5044
2024-06-02,강남구,5328
2024-06-02,강동구,7126
2024-06-02,강북구,2162
2024-06-02,강서구,15161
2024-06-02,관악구,3790
2024-06-02,광진구,8598
2024-06-02,구로구,5773
2024-06-02,금천구,2019
2024-06-02,노원구,10451
2024-06-02,도봉구,3815
2024-06-02,동대문구,5057
2024-06-02,동작구,3445
2024-06-02,마포구,9015
2024-06-02,서대문구,3265
2024-06-02,서초구,5101
2024-06-02,성동구,6407
2024-06-02,성북구,3406
2024-06-02,송파구,16253
2024-06-02,양천구,9296
2024-06-02,영등포구,13256
2024-06-02,용산구,4078
2024-06-02,은평구,4013
2024-06-02,종로구,3803
2024-06-02,중구,2594
2024-06-02,중랑구,4688
2024-06-03,강남구,7137
2024-06-03,강동구,8387
2024-06-03,강북구,2483
2024-06-03,강서구,22766
2024-06-03,관악구,4000
2024-06-03,광진구,9030
2024-06-03,구로구,7917
2024-06-03,금천구,3866
2024-06-03,노원구,11999
2024-06-03,도봉구,4242
2024-06-03,동대문구,6006
2024-06-03,동작구,3645
2024-06-03,마포구,8378
2024-06-03,서대문구,3491
2024-06-03,서초구,6289
2024-06-03,성동구,7358
2024-06-03,성북구,4056
2024-06-03,송파구,18010
2024-06-03,양천구,11145
2024-06-03,영등포구,16465
2024-06-03,용산구,3703
2024-06-03,은평구,4666
2024-06-03,종로구,5761
2024-06-03,중구,4214
2024-06-03,중랑구,5548
2024-06-04,강남구,7245
2024-06-04,강동구,8752
2024-06-04,강북구,2549
2024-06-04,강서구,23742
2024-06-04,관악구,4085
2024-06-04,광진구,9694
2024-06-04,구로구,7950
2024-06-04,금천구,3683
2024-06-04,노원구,12415
2024-06-04,도봉구,4405
2024-06-04,동대문구,6409
2024-06-04,동작구,3686
2024-06-04,마포구,9026
2024-06-04,서대문구,3662
2024-06-04,서초구,6378
2024-06-04,성동구,7997
2024-06-04,성북구,4338
2024-06-04,송파구,18383
2024-06-04,양천구,11338
2024-06-04,영등포구,16552
2024-06-04,용산구,3718
2024-06-04,은평구,4660
2024-06-04,종로구,6214
2024-06-04,중구,4623
2024-06-04,중랑구,5604
2024-06-05,강남구,6696
2024-06-05,강동구,8616
2024-06-05,강북구,2520
2024-06-05,강서구,23721
2024-06-05,관악구,3982
2024-06-05,광진구,9555
2024-06-05,구로구,8078
2024-06-05,금천구,3622
2024-06-05,노원구,12833
2024-06-05,도봉구,4349
2024-06-05,동대문구,6165
2024-06-05,동작구,3692
2024-06-05,마포구,9092
2024-06-05,서대문구,3522
2024-06-05,서초구,6155
2024-06-05,성동구,7613
2024-06-05,성북구,4349
2024-06-05,송파구,18201
2024-06-05,양천구,11424
2024-06-05,영등포구,16723
