사용일자,자치구,승차총승객수
20241018,중랑구,93778
20241019,강남구,248608
20241019,강동구,68697
20241019,강북구,40825
20241019,강서구,137594
20241019,관악구,137480
20241019,광진구,56581
20241019,구로구,93988
20241019,금천구,43130
20241019,노원구,124193
20241019,도봉구,80726
20241019,동대문구,85129
20241019,동작구,79845
20241019,마포구,252442
20241019,서대문구,80848
20241019,서초구,144917
20241019,성동구,107609
20241019,성북구,37381
20241019,송파구,155098
20241019,양천구,26378
20241019,영등포구,238351
20241019,은평구,103027
20241019,종로구,215265
20241019,중구,196606
20241019,중랑구,73031
20241020,강남구,154104
20241020,강동구,51267
20241020,강북구,32994
20241020,강서구,105229
20241020,관악구,104805
20241020,광진구,42942
20241020,구로구,70810
20241020,금천구,32483
20241020,노원구,92046
20241020,도봉구,65467
20241020,동대문구,65094
20241020,동작구,55182
20241020,마포구,218936
20241020,서대문구,59651
20241020,서초구,122207
20241020,성동구,83025
20241020,성북구,28146
20241020,송파구,104041
20241020,양천구,19909
20241020,영등포구,181954
20241020,은평구,79718
20241020,종로구,151299
20241020,중구,153519
20241020,중랑구,55338
20241021,강남구,400484
20241021,강동구,96087
20241021,강북구,50082
20241021,강서구,189392
20241021,관악구,155450
20241021,광진구,61779
20241021,구로구,132581
20241021,금천구,104946
20241021,노원구,157517
20241021,도봉구,96952
20241021,동대문구,109992
20241021,동작구,95194
20241021,마포구,259840
20241021,서대문구,99419
20241021,서초구,151015
20241021,성동구,133125
20241021,성북구,50590
20241021,송파구,202753
20241021,양천구,37396
20241021,영등포구,325495
20241021,은평구,128545
20241021,종로구,245670
20241021,중구,284136
20241021,중랑구,93707
20241022,강남구,410375
20241022,강동구,94659
20241022,강북구,47717
20241022,강서구,185382
20241022,관악구,155048
20241022,광진구,61080
20241022,구로구,129794
20241022,금천구,103823
20241022,노원구,154528
20241022,도봉구,92855
20241022,동대문구,106033
20241022,동작구,93827
20241022,마포구,258234
20241022,서대문구,97890
20241022,서초구,156966
20241022,성동구,132501
20241022,성북구,51246
20241022,송파구,206153
20241022,양천구,36717
20241022,영등포구,329752
20241022,은평구,124329
20241022,종로구,243961
20241022,중구,285470
20241022,중랑구,91522
20241023,강남구,411079
20241023,강동구,96906
20241023,강북구,50913
20241023,강서구,194294
20241023,관악구,162036
20241023,광진구,65059
20241023,구로구,134369
20241023,금천구,105397
20241023,노원구,163058
20241023,도봉구,99834
20241023,동대문구,113294
20241023,동작구,98203
20241023,마포구,272709
20241023,서대문구,101590
20241023,서초구,156974
20241023,성동구,139027
20241023,성북구,53732
20241023,송파구,209889
20241023,양천구,37941
20241023,영등포구,341109
20241023,은평구,131284
20241023,종로구,262203
20241023,중구,295725
20241023,중랑구,96105
20241024,강남구,413305
20241024,강동구,97516
20241024,강북구,51602
20241024,강서구,193771
20241024,관악구,164157
20241024,광진구,65060
20241024,구로구,134529
20241024,금천구,104500
20241024,노원구,162851
20241024,도봉구,100674
20241024,동대문구,115042
20241024,동작구,98075
20241024,마포구,279443
20241024,서대문구,103442
20241024,서초구,159587
20241024,성동구,141620
20241024,성북구,54169
20241024,송파구,211839
20241024,양천구,38169
20241024,영등포구,338630
20241024,은평구,132410
20241024,종로구,263256
20241024,중구,299959
20241024,중랑구,96111
20241025,강남구,423439
20241025,강동구,100704
20241025,강북구,52447
20241025,강서구,198586
20241025,관악구,172702
20241025,광진구,69666
20241025,구로구,136716
20241025,금천구,104033
20241025,노원구,167294
20241025,도봉구,103868
20241025,동대문구,117490
20241025,동작구,103563
20241025,마포구,293229
20241025,서대문구,106713
20241025,서초구,176941
20241025,성동구,146913
20241025,성북구,54595
20241025,송파구,215753
20241025,양천구,39176
20241025,영등포구,349715
20241025,은평구,135778
20241025,종로구,276515
20241025,중구,302994
20241025,중랑구,99322
20241026,강남구,253151
20241026,강동구,71191
20241026,강북구,43992
20241026,강서구,141824
20241026,관악구,143169
20241026,광진구,64382
20241026,구로구,96799
20241026,금천구,45188
20241026,노원구,128818
20241026,도봉구,84714
20241026,동대문구,87766
20241026,동작구,83563
20241026,마포구,257912
20241026,서대문구,92448
20241026,서초구,152353
20241026,성동구,110037
20241026,성북구,38374
20241026,송파구,148012
20241026,양천구,27083
20241026,영등포구,247173
20241026,은평구,106826
20241026,종로구,222046
20241026,중구,207175
20241026,중랑구,77630
20241027,강남구,154062
20241027,강동구,53065
20241027,강북구,33138
20241027,강서구,107871
20241027,관악구,105832
20241027,광진구,44844
20241027,구로구,71545
20241027,금천구,32913
20241027,노원구,93355
20241027,도봉구,68453
20241027,동대문구,67004
20241027,동작구,56152
20241027,마포구,198098
20241027,서대문구,65654
20241027,서초구,127778
20241027,성동구,80400
20241027,성북구,28089
20241027,송파구,105025
20241027,양천구,21641
20241027,영등포구,200391
20241027,은평구,79819
20241027,종로구,178674
20241027,중구,203066
20241027,중랑구,54884
20241028,강남구,397167
20241028,강동구,96181
20241028,강북구,50346
20241028,강서구,189997
20241028,관악구,156206
20241028,광진구,63647
20241028,구로구,132615
20241028,금천구,104352
20241028,노원구,157784
20241028,도봉구,97558
20241028,동대문구,111087
20241028,동작구,96516
20241028,마포구,262081
20241028,서대문구,101416
20241028,서초구,154626
20241028,성동구,134274
20241028,성북구,52482
20241028,송파구,205003
20241028,양천구,37169
20241028,영등포구,331195
20241028,은평구,129498
20241028,종로구,248134
20241028,중구,286563
20241028,중랑구,94422
20241029,강남구,410547
20241029,강동구,97343
20241029,강북구,51699
20241029,강서구,192549
20241029,관악구,160450
20241029,광진구,64961
20241029,구로구,134222
20241029,금천구,105720
20241029,노원구,160323
20241029,도봉구,100095
20241029,동대문구,113370
20241029,동작구,98011
20241029,마포구,271230
20241029,서대문구,104917
20241029,서초구,156156
20241029,성동구,138494
20241029,성북구,53882
20241029,송파구,213106
20241029,양천구,38543
20241029,영등포구,338745
20241029,은평구,131358
20241029,종로구,256151
20241029,중구,298263
20241029,중랑구,95781
20241030,강남구,408253
20241030,강동구,99553
20241030,강북구,52328
20241030,강서구,193815
20241030,관악구,163589
20241030,광진구,67641
20241030,구로구,136064
20241030,금천구,104872
20241030,노원구,164297
20241030,도봉구,102790
20241030,동대문구,115308
20241030,동작구,99174
20241030,마포구,276508
20241030,서대문구,105963
20241030,서초구,156724
20241030,성동구,140350
20241030,성북구,54082
20241030,송파구,211130
20241030,양천구,38513
20241030,영등포구,341797
20241030,은평구,133859
20241030,종로구,267277
20241030,중구,303089
20241030,중랑구,97000
20241031,강남구,412497
20241031,강동구,98362
20241031,강북구,52313
20241031,강서구,194089
20241031,관악구,165371
20241031,광진구,68815
20241031,구로구,136023
20241031,금천구,104550
20241031,노원구,162814
20241031,도봉구,101937
20241031,동대문구,117087
20241031,동작구,99804
20241031,마포구,286572
20241031,서대문구,107612
20241031,서초구,161828
20241031,성동구,141803
20241031,성북구,54884
20241031,송파구,213553
20241031,양천구,38281
20241031,영등포구,342326
20241031,은평구,134115
20241031,종로구,265698
20241031,중구,297046
20241031,중랑구,97508
20241101,강남구,415006
20241101,강동구,99582
20241101,강북구,53011
20241101,강서구,197499
20241101,관악구,169697
20241101,광진구,70676
20241101,구로구,137148
20241101,금천구,102467
20241101,노원구,164347
20241101,도봉구,102414
20241101,동대문구,116445
20241101,동작구,102744
20241101,마포구,299961
20241101,서대문구,107615
20241101,서초구,171078
20241101,성동구,144576
20241101,성북구,54363
20241101,송파구,213610
20241101,양천구,38517
20241101,영등포구,354296
20241101,은평구,134580
20241101,종로구,267713
20241101,중구,299368
20241101,중랑구,99210
20241102,강남구,253340
20241102,강동구,71284
20241102,강북구,44785
20241102,강서구,142438
20241102,관악구,141618
20241102,광진구,67075
20241102,구로구,97390
20241102,금천구,45157
20241102,노원구,128362
20241102,도봉구,87210
20241102,동대문구,89359
20241102,동작구,84457
20241102,마포구,270030
20241102,서대문구,88895
20241102,서초구,148787
20241102,성동구,113476
20241102,성북구,38745
20241102,송파구,148016
20241102,양천구,27417
20241102,영등포구,247150
20241102,은평구,107369
20241102,종로구,227712
20241102,중구,228543
20241102,중랑구,77408
20241103,강남구,155546
20241103,강동구,53030
20241103,강북구,35105
20241103,강서구,107617
20241103,관악구,103678
20241103,광진구,48349
20241103,구로구,70796
20241103,금천구,32259
20241103,노원구,93689
20241103,도봉구,68910
20241103,동대문구,71614
20241103,동작구,58814
20241103,마포구,203695
20241103,서대문구,63553
20241103,서초구,125373
20241103,성동구,85958
20241103,성북구,29776
20241103,송파구,122597
20241103,양천구,19927
20241103,영등포구,199925
20241103,은평구,78606
20241103,종로구,162449
20241103,중구,170918
20241103,중랑구,56751
20241104,강남구,400031
20241104,강동구,96036
20241104,강북구,49385
20241104,강서구,189130
20241104,관악구,155569
20241104,광진구,63769
20241104,구로구,133170
20241104,금천구,104467
20241104,노원구,156008
20241104,도봉구,97073
20241104,동대문구,110342
20241104,동작구,95959
20241104,마포구,264868
20241104,서대문구,102201
20241104,서초구,155479
20241104,성동구,136469
20241104,성북구,53268
20241104,송파구,205311
20241104,양천구,37390
20241104,영등포구,331157
20241104,은평구,128699
20241104,종로구,247093
20241104,중구,286951
20241104,중랑구,93839
20241105,강남구,414824
20241105,강동구,97687
20241105,강북구,51313
20241105,강서구,193919
20241105,관악구,161342
20241105,광진구,65604
20241105,구로구,135051
20241105,금천구,105970
20241105,노원구,160941
20241105,도봉구,99920
20241105,동대문구,113255
20241105,동작구,98157
20241105,마포구,271132
20241105,서대문구,105719
20241105,서초구,156590
20241105,성동구,139035
20241105,성북구,53214
20241105,송파구,211545
20241105,양천구,38134
20241105,영등포구,341472
20241105,은평구,130854
20241105,종로구,258221
20241105,중구,294585
20241105,중랑구,96412
20241106,강남구,410517
20241106,강동구,98404
20241106,강북구,51443
20241106,강서구,194276
20241106,관악구,162860
20241106,광진구,65712
20241106,구로구,135895
20241106,금천구,105102
20241106,노원구,162210
20241106,도봉구,99401
20241106,동대문구,113759
20241106,동작구,98825
20241106,마포구,270525
20241106,서대문구,105003
20241106,서초구,159345
20241106,성동구,137910
20241106,성북구,53910
20241106,송파구,212962
20241106,양천구,37846
20241106,영등포구,344693
20241106,은평구,131854
20241106,종로구,262962
20241106,중구,296670
20241106,중랑구,96000
20241107,강남구,413679
20241107,강동구,96904
20241107,강북구,51387
20241107,강서구,193978
20241107,관악구,163873
20241107,광진구,66557
20241107,구로구,133965
20241107,금천구,104852
20241107,노원구,161039
20241107,도봉구,99379
20241107,동대문구,113759
20241107,동작구,99131
20241107,마포구,273800
20241107,서대문구,104740
20241107,서초구,160918
20241107,성동구,138590
20241107,성북구,53518
20241107,송파구,211963
20241107,양천구,38008
20241107,영등포구,342423
20241107,은평구,130627
20241107,종로구,257538
20241107,중구,291997
20241107,중랑구,95662
20241108,강남구,421693
20241108,강동구,99117
20241108,강북구,52406
20241108,강서구,199208
20241108,관악구,171474
20241108,광진구,69204
20241108,구로구,137159
20241108,금천구,103063
20241108,노원구,164180
20241108,도봉구,102283
20241108,동대문구,115810
20241108,동작구,103987
20241108,마포구,289941
20241108,서대문구,107429
20241108,서초구,177005
20241108,성동구,143060
20241108,성북구,54111
20241108,송파구,213883
20241108,양천구,38654
20241108,영등포구,353762
20241108,은평구,133825
20241108,종로구,269261
20241108,중구,300457
20241108,중랑구,98633
20241109,강남구,254853
20241109,강동구,70041
20241109,강북구,43780
20241109,강서구,142825
20241109,관악구,142681
20241109,광진구,61149
20241109,구로구,96324
20241109,금천구,45035
20241109,노원구,127116
20241109,도봉구,84731
20241109,동대문구,89431
20241109,동작구,83301
20241109,마포구,256829
20241109,서대문구,92375
20241109,서초구,150909
20241109,성동구,106459
20241109,성북구,38911
20241109,송파구,147292
20241109,양천구,27429
20241109,영등포구,250962
20241109,은평구,106367
20241109,종로구,240188
20241109,중구,256750
20241109,중랑구,75616
20241110,강남구,150201
20241110,강동구,50240
20241110,강북구,33118
20241110,강서구,106618
20241110,관악구,101552
20241110,광진구,44396
20241110,구로구,70819
20241110,금천구,32895
20241110,노원구,92511
20241110,도봉구,65857
20241110,동대문구,66715
20241110,동작구,55324
20241110,마포구,194050
20241110,서대문구,61745
20241110,서초구,127202
20241110,성동구,78297
20241110,성북구,28452
20241110,송파구,103599
20241110,양천구,18927
20241110,영등포구,181119
20241110,은평구,77088
20241110,종로구,157222
20241110,중구,159348
20241110,중랑구,54482
20241111,강남구,398285
20241111,강동구,95474
20241111,강북구,50157
20241111,강서구,190739
20241111,관악구,156019
20241111,광진구,64159
20241111,구로구,132989
20241111,금천구,103400
20241111,노원구,158437
20241111,도봉구,98584
20241111,동대문구,110642
20241111,동작구,97106
20241111,마포구,261402
20241111,서대문구,101870
20241111,서초구,155946
20241111,성동구,133075
20241111,성북구,51713
20241111,송파구,206259
20241111,양천구,36957
20241111,영등포구,328818
20241111,은평구,128637
20241111,종로구,246162
20241111,중구,279005
20241111,중랑구,94238
20241112,강남구,411010
20241112,강동구,98034
20241112,강북구,51340
20241112,강서구,193659
20241112,관악구,162307
20241112,광진구,65018
20241112,구로구,134486
20241112,금천구,105161
20241112,노원구,160341
20241112,도봉구,100367
20241112,동대문구,112928
20241112,동작구,98644
20241112,마포구,266088
20241112,서대문구,104899
20241112,서초구,156660
20241112,성동구,137207
20241112,성북구,53298
20241112,송파구,211572
20241112,양천구,37849
20241112,영등포구,340415
20241112,은평구,131375
20241112,종로구,254579
20241112,중구,291086
20241112,중랑구,95688
20241113,강남구,409663
20241113,강동구,99069
20241113,강북구,52337
20241113,강서구,197087
20241113,관악구,164434
20241113,광진구,66669
20241113,구로구,135420
20241113,금천구,105404
20241113,노원구,164212
20241113,도봉구,102039
20241113,동대문구,113523
20241113,동작구,100464
20241113,마포구,271587
20241113,서대문구,104423
20241113,서초구,157495
20241113,성동구,139472
20241113,성북구,54493
20241113,송파구,212488
20241113,양천구,38260
20241113,영등포구,346388
20241113,은평구,133335
20241113,종로구,262848
20241113,중구,291066
20241113,중랑구,96325
20241114,강남구,407635
20241114,강동구,95860
20241114,강북구,49894
20241114,강서구,191601
20241114,관악구,162386
20241114,광진구,66567
20241114,구로구,132141
20241114,금천구,103025
20241114,노원구,157410
20241114,도봉구,97807
20241114,동대문구,111671
20241114,동작구,97196
20241114,마포구,271565
20241114,서대문구,103651
20241114,서초구,160887
20241114,성동구,137776
20241114,성북구,52842
20241114,송파구,205482
20241114,양천구,37105
20241114,영등포구,338845
20241114,은평구,127990
20241114,종로구,251467
20241114,중구,285234
20241114,중랑구,94281
20241115,강남구,417331
20241115,강동구,98256
20241115,강북구,50899
20241115,강서구,197150
20241115,관악구,171056
20241115,광진구,69773
20241115,구로구,134775
20241115,금천구,101922
20241115,노원구,165346
20241115,도봉구,101439
20241115,동대문구,114383
20241115,동작구,103727
20241115,마포구,291462
20241115,서대문구,105161
20241115,서초구,177274
20241115,성동구,144798
20241115,성북구,53155
20241115,송파구,211143
20241115,양천구,37878
20241115,영등포구,347505
20241115,은평구,132814
20241115,종로구,265067
20241115,중구,295997
20241115,중랑구,97781
20241116,강남구,257164
20241116,강동구,68312
20241116,강북구,41256
20241116,강서구,139010
20241116,관악구,139548
20241116,광진구,69760
20241116,구로구,92157
20241116,금천구,43521
20241116,노원구,125991
20241116,도봉구,79571
20241116,동대문구,88001
20241116,동작구,80846
20241116,마포구,249827
20241116,서대문구,89326
20241116,서초구,153188
20241116,성동구,104850
20241116,성북구,38514
20241116,송파구,145600
20241116,양천구,26985
20241116,영등포구,246624
20241116,은평구,100189
20241116,종로구,233716
20241116,중구,213994
20241116,중랑구,72665
20241117,강남구,160515
20241117,강동구,49611
20241117,강북구,31669
20241117,강서구,106436
20241117,관악구,102791
20241117,광진구,44942
20241117,구로구,67877
20241117,금천구,31384
20241117,노원구,93849
20241117,도봉구,62279
20241117,동대문구,69017
20241117,동작구,55082
20241117,마포구,195279
20241117,서대문구,64114
20241117,서초구,127967
20241117,성동구,77844
20241117,성북구,27979
20241117,송파구,116678
20241117,양천구,19635
20241117,영등포구,182864
20241117,은평구,75262
20241117,종로구,158847
20241117,중구,163939
20241117,중랑구,53476
20241118,강남구,395629
20241118,강동구,94746
20241118,강북구,48564
20241118,강서구,187592
20241118,관악구,155657
20241118,광진구,63956
20241118,구로구,128358
20241118,금천구,101956
20241118,노원구,155950
20241118,도봉구,93381
20241118,동대문구,106327
20241118,동작구,94136
20241118,마포구,261088
20241118,서대문구,98418
20241118,서초구,148230
20241118,성동구,131944
20241118,성북구,50860
20241118,송파구,201713
20241118,양천구,36379
20241118,영등포구,327273
20241118,은평구,125115
20241118,종로구,236021
20241118,중구,278588
20241118,중랑구,92182
20241119,강남구,409828
20241119,강동구,96557
20241119,강북구,50014
20241119,강서구,191080
20241119,관악구,160726
20241119,광진구,65142
20241119,구로구,130952
20241119,금천구,102667
20241119,노원구,158820
20241119,도봉구,97159
20241119,동대문구,109398
20241119,동작구,97819
20241119,마포구,266507
20241119,서대문구,102661
20241119,서초구,157728
20241119,성동구,135447
20241119,성북구,52615
20241119,송파구,209943
20241119,양천구,37436
20241119,영등포구,338487
20241119,은평구,127916
20241119,종로구,245159
20241119,중구,285474
20241119,중랑구,94468
20241120,강남구,413258
20241120,강동구,98455
20241120,강북구,50948
20241120,강서구,192994
20241120,관악구,164257
20241120,광진구,66081
20241120,구로구,131675
20241120,금천구,102231
20241120,노원구,161350
20241120,도봉구,97718
20241120,동대문구,112360
20241120,동작구,98298
20241120,마포구,269240
20241120,서대문구,103137
20241120,서초구,159239
20241120,성동구,136270
20241120,성북구,54411
20241120,송파구,210692
20241120,양천구,37514
20241120,영등포구,343594
20241120,은평구,129248
20241120,종로구,253211
20241120,중구,295728
20241120,중랑구,95199
20241121,강남구,415995
20241121,강동구,96701
20241121,강북구,50757
20241121,강서구,192845
20241121,관악구,165449
20241121,광진구,66203
20241121,구로구,129986
20241121,금천구,101943
20241121,노원구,159196
20241121,도봉구,97405
20241121,동대문구,112324
20241121,동작구,98918
20241121,마포구,275244
20241121,서대문구,103821
20241121,서초구,161571
20241121,성동구,138852
20241121,성북구,53659
20241121,송파구,211215
20241121,양천구,37872
20241121,영등포구,343119
20241121,은평구,129204
20241121,종로구,252283
20241121,중구,290607
20241121,중랑구,94275
20241122,강남구,426320
20241122,강동구,99048
20241122,강북구,51156
20241122,강서구,199031
20241122,관악구,173949
20241122,광진구,69839
20241122,구로구,132537
20241122,금천구,101091
20241122,노원구,164106
20241122,도봉구,99996
20241122,동대문구,113667
20241122,동작구,103255
20241122,마포구,293104
20241122,서대문구,105598
20241122,서초구,175050
20241122,성동구,148501
20241122,성북구,53567
20241122,송파구,214764
20241122,양천구,38564
20241122,영등포구,353995
20241122,은평구,131526
20241122,종로구,262396
20241122,중구,297903
20241122,중랑구,97695
20241123,강남구,261026
20241123,강동구,68410
20241123,강북구,40900
20241123,강서구,139863
20241123,관악구,142503
20241123,광진구,61774
20241123,구로구,93318
20241123,금천구,43842
20241123,노원구,124834
20241123,도봉구,79752
20241123,동대문구,89186
20241123,동작구,83470
20241123,마포구,253167
20241123,서대문구,88495
20241123,서초구,150428
20241123,성동구,120897
20241123,성북구,39237
20241123,송파구,143316
20241123,양천구,26924
20241123,영등포구,246246
20241123,은평구,100003
20241123,종로구,219986
20241123,중구,214110
20241123,중랑구,72943
20241124,강남구,158775
20241124,강동구,50012
20241124,강북구,33159
20241124,강서구,106853
20241124,관악구,100580
20241124,광진구,45941
20241124,구로구,68322
20241124,금천구,32117
20241124,노원구,91715
20241124,도봉구,62989
20241124,동대문구,66339
20241124,동작구,57815
20241124,마포구,187501
20241124,서대문구,64862
20241124,서초구,123667
20241124,성동구,97771
20241124,성북구,29596
20241124,송파구,103971
20241124,양천구,19404
20241124,영등포구,179008
20241124,은평구,73888
20241124,종로구,153777
20241124,중구,156844
20241124,중랑구,52842
20241125,강남구,399303
20241125,강동구,97618
20241125,강북구,49677
20241125,강서구,192493
20241125,관악구,158386
20241125,광진구,64030
20241125,구로구,131085
20241125,금천구,103027
20241125,노원구,159402
20241125,도봉구,96865
20241125,동대문구,109839
20241125,동작구,96791
20241125,마포구,263144
20241125,서대문구,100133
20241125,서초구,157988
20241125,성동구,134189
20241125,성북구,51861
20241125,송파구,205521
20241125,양천구,37007
20241125,영등포구,332674
20241125,은평구,128853
20241125,종로구,242044
20241125,중구,280370
20241125,중랑구,94373
20241126,강남구,414263
20241126,강동구,96984
20241126,강북구,48877
20241126,강서구,192976
20241126,관악구,159883
20241126,광진구,64403
20241126,구로구,129871
20241126,금천구,103504
20241126,노원구,158043
20241126,도봉구,94408
20241126,동대문구,108172
20241126,동작구,97244
20241126,마포구,266119
20241126,서대문구,100952
20241126,서초구,157784
20241126,성동구,135756
20241126,성북구,51775
20241126,송파구,211029
20241126,양천구,37773
20241126,영등포구,340965
20241126,은평구,126734
20241126,종로구,247757
20241126,중구,289063
20241126,중랑구,93485
20241127,강남구,427806
20241127,강동구,103797
20241127,강북구,52173
20241127,강서구,204997
20241127,관악구,165378
20241127,광진구,69081
20241127,구로구,135824
20241127,금천구,111790
20241127,노원구,166534
20241127,도봉구,98265
20241127,동대문구,112151
20241127,동작구,101705
20241127,마포구,281860
20241127,서대문구,105780
20241127,서초구,165305
20241127,성동구,142384
20241127,성북구,56393
20241127,송파구,224585
20241127,양천구,39258
20241127,영등포구,364264
20241127,은평구,132228
20241127,종로구,262253
20241127,중구,301866
20241127,중랑구,96827
20241128,강남구,401125
20241128,강동구,101598
20241128,강북구,50465
20241128,강서구,200818
20241128,관악구,157481
20241128,광진구,66351
20241128,구로구,134606
20241128,금천구,105844
20241128,노원구,161302
20241128,도봉구,96797
20241128,동대문구,110886
20241128,동작구,99066
20241128,마포구,276913
20241128,서대문구,102991
20241128,서초구,160229
20241128,성동구,139051
20241128,성북구,53707
20241128,송파구,222166
20241128,양천구,39079
20241128,영등포구,350467
20241128,은평구,129620
20241128,종로구,247321
20241128,중구,290743
20241128,중랑구,94606
20241129,강남구,426504
20241129,강동구,100991
20241129,강북구,50197
20241129,강서구,202609
20241129,관악구,173169
20241129,광진구,70773
20241129,구로구,137125
20241129,금천구,103630
20241129,노원구,163205
20241129,도봉구,99155
20241129,동대문구,113919
20241129,동작구,105179
20241129,마포구,296240
20241129,서대문구,106145
20241129,서초구,175833
20241129,성동구,146785
20241129,성북구,53525
20241129,송파구,221560
20241129,양천구,38637
20241129,영등포구,362789
20241129,은평구,132055
20241129,종로구,259502
20241129,중구,300626
20241129,중랑구,97147
20241130,강남구,257867
20241130,강동구,68449
20241130,강북구,39299
20241130,강서구,141411
20241130,관악구,140273
20241130,광진구,61453
20241130,구로구,95035
20241130,금천구,43371
20241130,노원구,120002
20241130,도봉구,76178
20241130,동대문구,86317
20241130,동작구,81673
20241130,마포구,254011
20241130,서대문구,83476
20241130,서초구,149707
20241130,성동구,112352
20241130,성북구,37175
20241130,송파구,141949
20241130,양천구,25888
20241130,영등포구,247188
20241130,은평구,98714
20241130,종로구,206181
20241130,중구,201982
20241130,중랑구,71897
20241201,강남구,154423
20241201,강동구,49686
20241201,강북구,31456
20241201,강서구,108782
20241201,관악구,100646
20241201,광진구,45856
20241201,구로구,69613
20241201,금천구,31413
20241201,노원구,90391
20241201,도봉구,60743
20241201,동대문구,66321
20241201,동작구,56497
20241201,마포구,188599
20241201,서대문구,63357
20241201,서초구,123390
20241201,성동구,83997
20241201,성북구,27708
20241201,송파구,101176
20241201,양천구,19112
20241201,영등포구,185281
20241201,은평구,73026
20241201,종로구,136216
20241201,중구,144695
20241201,중랑구,52894
20241202,강남구,402367
20241202,강동구,97531
20241202,강북구,49058
20241202,강서구,192321
20241202,관악구,157182
20241202,광진구,63447
20241202,구로구,131482
20241202,금천구,104254
20241202,노원구,158297
20241202,도봉구,96027
20241202,동대문구,110250
20241202,동작구,96209
20241202,마포구,264474
20241202,서대문구,100004
20241202,서초구,154237
20241202,성동구,133400
20241202,성북구,51883
20241202,송파구,206904
20241202,양천구,37192
20241202,영등포구,333733
20241202,은평구,128114
20241202,종로구,239766
20241202,중구,281233
20241202,중랑구,93441
20241203,강남구,416287
20241203,강동구,98701
20241203,강북구,49730
20241203,강서구,193918
20241203,관악구,162100
20241203,광진구,64417
20241203,구로구,132239
20241203,금천구,105379
20241203,노원구,159883
20241203,도봉구,97032
20241203,동대문구,110345
20241203,동작구,99013
20241203,마포구,269226
20241203,서대문구,101480
20241203,서초구,158109
20241203,성동구,134893
20241203,성북구,52677
20241203,송파구,211171
20241203,양천구,37896
20241203,영등포구,345018
20241203,은평구,128887
20241203,종로구,247032
20241203,중구,287083
20241203,중랑구,94637
20241204,강남구,406003
20241204,강동구,98110
20241204,강북구,49634
20241204,강서구,191711
20241204,관악구,161179
20241204,광진구,64639
20241204,구로구,133584
20241204,금천구,103499
20241204,노원구,159034
20241204,도봉구,96180
20241204,동대문구,109689
20241204,동작구,98318
20241204,마포구,263914
20241204,서대문구,100579
20241204,서초구,153541
20241204,성동구,132985
20241204,성북구,52446
20241204,송파구,209667
20241204,양천구,36943
20241204,영등포구,350531
20241204,은평구,128529
20241204,종로구,244793
20241204,중구,288985
20241204,중랑구,94004
20241205,강남구,413831
20241205,강동구,98597
20241205,강북구,48813
20241205,강서구,192969
20241205,관악구,164576
20241205,광진구,65858
20241205,구로구,130228
20241205,금천구,101973
20241205,노원구,158487
20241205,도봉구,95299
20241205,동대문구,108445
20241205,동작구,98916
20241205,마포구,270862
20241205,서대문구,100969
20241205,서초구,161961
20241205,성동구,135315
20241205,성북구,52144
20241205,송파구,209334
20241205,양천구,37268
20241205,영등포구,347765
20241205,은평구,127284
20241205,종로구,248605
20241205,중구,292142
20241205,중랑구,94772
20241206,강남구,422179
20241206,강동구,99681
20241206,강북구,49398
20241206,강서구,199834
20241206,관악구,175395
20241206,광진구,68582
20241206,구로구,132815
20241206,금천구,101057
20241206,노원구,162350
20241206,도봉구,97299
20241206,동대문구,110105
20241206,동작구,105833
20241206,마포구,289781
20241206,서대문구,103724
20241206,서초구,180139
20241206,성동구,140547
20241206,성북구,53071
20241206,송파구,214376
20241206,양천구,38287
20241206,영등포구,380258
20241206,은평구,131214
20241206,종로구,260662
20241206,중구,304636
20241206,중랑구,96026
20241207,강남구,261376
20241207,강동구,71581
20241207,강북구,40644
20241207,강서구,148907
20241207,관악구,153085
20241207,광진구,58820
20241207,구로구,98031
20241207,금천구,43570
20241207,노원구,124940
20241207,도봉구,78481
20241207,동대문구,85314
20241207,동작구,89997
20241207,마포구,269287
20241207,서대문구,86302
20241207,서초구,165220
20241207,성동구,103083
20241207,성북구,39138
20241207,송파구,148342
20241207,양천구,28458
20241207,영등포구,437142
20241207,은평구,103969
20241207,종로구,202804
20241207,중구,201758
20241207,중랑구,73863
20241208,강남구,153056
20241208,강동구,48993
20241208,강북구,29344
20241208,강서구,102722
20241208,관악구,101511
20241208,광진구,41862
20241208,구로구,67383
20241208,금천구,29088
20241208,노원구,87851
20241208,도봉구,57662
20241208,동대문구,59949
20241208,동작구,55781
20241208,마포구,178060
20241208,서대문구,63698
20241208,서초구,124550
20241208,성동구,73821
20241208,성북구,26596
20241208,송파구,97286
20241208,양천구,18573
20241208,영등포구,200257
20241208,은평구,71967
20241208,종로구,127406
20241208,중구,135943
20241208,중랑구,51388
20241209,강남구,396202
20241209,강동구,97321
20241209,강북구,48191
20241209,강서구,188459
20241209,관악구,156214
20241209,광진구,62561
20241209,구로구,127646
20241209,금천구,101124
20241209,노원구,154692
20241209,도봉구,93373
20241209,동대문구,105066
20241209,동작구,95104
20241209,마포구,255818
20241209,서대문구,95645
20241209,서초구,153712
20241209,성동구,127154
20241209,성북구,50493
20241209,송파구,203804
20241209,양천구,36380
20241209,영등포구,340586
20241209,은평구,125534
20241209,종로구,233702
20241209,중구,274159
20241209,중랑구,92160
20241210,강남구,414397
20241210,강동구,99263
20241210,강북구,50099
