사용일자,역명,승차총승객수
20240828,대화,14498
20240828,봉명,1499
20240828,쌍용(나사렛대),2267
20240828,아산,3950
20240828,탕정,1751
20240828,배방,1204
20240828,온양온천,4078
20240828,신창(순천향대),1281
20240828,회기,25883
20240828,중랑,5967
20240828,상봉,6015
20240828,망우,8213
20240828,양원,3573
20240828,구리,10464
20240828,도농,10971
20240828,양정,630
20240828,덕소,5719
20240828,도심,2715
20240828,팔당,787
20240828,운길산,676
20240828,양수,2003
20240828,신원,168
20240828,국수,855
20240828,아신,581
20240828,오빈,350
20240828,원덕,367
20240828,용문,2230
20240828,지평,62
20240829,용문,2235
20240829,복정,8
20240829,응암,18936
20240829,부개,9312
20240829,지평,49
20240829,서울역,58451
20240829,시청,30274
20240829,종각,43170
20240829,종로3가,26223
20240829,종로5가,26080
20240829,동대문,11948
20240829,신설동,15521
20240829,제기동,18213
20240829,청량리(서울시립대입구),23779
20240829,동묘앞,8844
20240829,시청,31341
20240829,을지로입구,55648
20240829,을지로3가,27976
20240829,을지로4가,16096
20240829,동대문역사문화공원(DDP),16784
20240829,신당,16034
20240829,상왕십리,15720
20240829,왕십리(성동구청),16599
20240829,한양대,8728
20240829,뚝섬,27074
20240829,성수,47844
20240829,건대입구,35736
20240829,구의(광진구청),27053
20240829,강변(동서울터미널),28107
20240829,잠실나루,16562
20240829,잠실(송파구청),81206
20240829,잠실새내,25315
20240829,종합운동장,15107
20240829,삼성(무역센터),58721
20240829,선릉,65549
20240829,역삼,59598
20240829,강남,88249
20240829,교대(법원.검찰청),35665
20240829,서초,24003
20240829,방배,17381
20240829,사당,42949
20240829,낙성대(강감찬),29878
20240829,서울대입구(관악구청),49905
20240829,봉천,26315
20240829,신림,58458
20240829,신대방,26584
20240829,구로디지털단지,62908
20240829,대림(구로구청),25059
20240829,신도림,53908
20240829,문래,25507
20240829,영등포구청,25058
20240829,당산,19263
20240829,합정,34485
20240829,홍대입구,71638
20240829,신촌,38970
20240829,이대,16767
20240829,아현,11982
20240829,충정로(경기대입구),11323
20240829,용답,3050
20240829,신답,1806
20240829,신설동,3586
20240829,도림천,1539
20240829,양천구청,7112
20240829,신정네거리,10748
20240829,용두(동대문구청),2880
20240829,지축,8329
20240829,구파발,23488
20240829,연신내,36646
20240829,불광,17810
20240829,녹번,16517
20240829,홍제,18778
20240829,무악재,4807
20240829,독립문,8138
20240829,경복궁(정부서울청사),25976
20240829,안국,28820
20240829,종로3가,12610
20240829,을지로3가,13054
20240829,충무로,6
20240829,동대입구,9918
20240829,약수,14050
20240829,금호,8618
20240829,옥수,9666
20240829,압구정,32762
20240829,신사,29647
20240829,잠원,5446
20240829,고속터미널,47287
20240829,교대(법원.검찰청),19044
20240829,남부터미널(예술의전당),32000
20240829,양재(서초구청),41182
20240829,매봉,14201
20240829,도곡,7055
20240829,대치,13560
20240829,학여울,5124
20240829,대청,12284
20240829,일원,12555
20240829,수서,20121
20240829,가락시장,9900
20240829,경찰병원,8214
20240829,오금,7312
20240829,당고개,10346
20240829,상계,20748
20240829,노원,29595
20240829,창동,28371
20240829,쌍문,31209
20240829,수유(강북구청),35638
20240829,미아(서울사이버대학),16338
20240829,미아사거리,28292
20240829,길음,22650
20240829,성신여대입구(돈암),21878
20240829,한성대입구(삼선교),14155
20240829,혜화,36011
20240829,동대문,21971
20240829,동대문역사문화공원(DDP),21468
20240829,충무로,33215
20240829,명동,36032
20240829,회현(남대문시장),29971
20240829,서울역,14786
20240829,숙대입구(갈월),15106
20240829,삼각지,6711
20240829,신용산,22085
20240829,이촌(국립중앙박물관),8204
20240829,동작(현충원),1535
20240829,총신대입구(이수),20385
20240829,사당,27483
20240829,남태령,1562
20240829,방화,7638
20240829,개화산,6702
20240829,김포공항,13220
20240829,송정,6897
20240829,마곡,13268
20240829,발산,24772
20240829,우장산,16408
20240829,화곡,30102
20240829,까치산,29423
20240829,신정(은행정),14443
20240829,목동,17921
20240829,오목교(목동운동장앞),22516
20240829,양평,8729
20240829,영등포구청,5122
20240829,영등포시장,12599
20240829,신길,5420
20240829,여의도,32453
20240829,여의나루,14695
20240829,마포,16544
20240829,공덕,16644
20240829,애오개,7675
20240829,충정로(경기대입구),5368
20240829,서대문,22743
20240829,광화문(세종문화회관),36798
20240829,종로3가,15594
20240829,을지로4가,7270
20240829,동대문역사문화공원(DDP),3443
20240829,청구,4258
20240829,신금호,7280
20240829,행당,8615
20240829,왕십리(성동구청),4880
20240829,마장,6436
20240829,답십리,17336
20240829,장한평,21831
20240829,군자(능동),12541
20240829,아차산(어린이대공원후문),15680
20240829,광나루(장신대),12533
20240829,천호(풍납토성),20095
20240829,강동,20370
20240829,길동,9063
20240829,굽은다리(강동구민회관앞),10695
20240829,명일,8863
20240829,고덕,11405
20240829,상일동,15959
20240829,둔촌동,9424
20240829,올림픽공원(한국체대),5367
20240829,방이,7835
20240829,오금,4084
20240829,개롱,7338
20240829,거여,11074
20240829,마천,8080
20240829,강일,6440
20240829,미사,19029
20240829,하남풍산,4965
20240829,하남시청(덕풍·신장),9026
20240829,하남검단산,7010
20240829,역촌,4158
20240829,불광,5189
20240829,독바위,3119
20240829,연신내,3
20240829,구산,9103
20240829,새절(신사),13732
20240829,증산(명지대앞),10269
20240829,디지털미디어시티,16357
20240829,월드컵경기장(성산),4537
20240829,마포구청,15921
20240829,망원,16109
20240829,합정,14366
20240829,상수,9841
20240829,광흥창(서강),10545
20240829,대흥(서강대앞),9729
20240829,공덕,21304
20240829,효창공원앞,8058
20240829,삼각지,8054
20240829,녹사평(용산구청),5400
20240829,이태원,11245
20240829,한강진,9631
20240829,버티고개,2380
20240829,약수,4089
20240829,청구,4316
20240829,신당,9407
20240829,동묘앞,8583
20240829,창신,3815
20240829,보문,8747
20240829,안암(고대병원앞),12120
20240829,고려대(종암),8864
20240829,월곡(동덕여대),12691
20240829,상월곡(한국과학기술연구원),7415
20240829,돌곶이,10954
20240829,석계,13370
20240829,태릉입구,5714
20240829,화랑대(서울여대입구),12140
20240829,봉화산(서울의료원),9873
20240829,장암,3062
20240829,도봉산,9673
20240829,수락산,13359
20240829,마들,14146
20240829,노원,25297
20240829,중계,16106
20240829,하계,19062
20240829,공릉(서울과학기술대),12500
20240829,태릉입구,8572
20240829,먹골,10576
20240829,중화,11231
20240829,상봉,18249
20240829,면목,15393
20240829,사가정,17028
20240829,용마산(용마폭포공원),6094
20240829,중곡,11957
20240829,군자(능동),16244
20240829,어린이대공원(세종대),14727
20240829,건대입구,13567
20240829,자양(뚝섬한강공원),10305
20240829,청담,20471
20240829,강남구청,18143
20240829,학동,26883
20240829,논현,20323
20240829,반포,6915
20240829,고속터미널,17058
20240829,내방,16143
20240829,이수,17770
20240829,남성,12759
20240829,숭실대입구(살피재),13175
20240829,상도,12198
20240829,장승배기,9962
20240829,신대방삼거리,15883
20240829,보라매,7200
20240829,신풍,12053
20240829,대림(구로구청),9063
20240829,남구로,16155
20240829,가산디지털단지,50004
20240829,철산,22817
20240829,광명사거리,21238
20240829,천왕,12673
20240829,온수(성공회대입구),11564
20240829,암사역사공원,5534
20240829,암사,18459
20240829,천호(풍납토성),18140
20240829,강동구청,11946
20240829,몽촌토성(평화의문),7617
20240829,잠실(송파구청),18468
20240829,석촌,9233
20240829,송파,10534
20240829,가락시장,9003
20240829,문정,25194
20240829,장지,18762
20240829,복정,11000
20240829,산성,7005
20240829,남한산성입구(성남법원.검찰청),14317
20240829,단대오거리,12725
20240829,신흥,5663
20240829,수진,5957
20240829,모란,7230
20240829,남위례,8098
20240829,개화,3150
20240829,김포공항,7098
20240829,공항시장,3338
20240829,신방화,7889
20240829,마곡나루(서울식물원),15381
20240829,양천향교,11194
20240829,가양,23831
20240829,증미,9242
20240829,등촌,13846
20240829,염창,19217
20240829,신목동,5056
20240829,선유도,10104
20240829,당산,21387
20240829,국회의사당,18155
20240829,여의도,34489
20240829,샛강,7327
20240829,노량진,27559
20240829,노들,5508
20240829,흑석(중앙대입구),9100
20240829,동작(현충원),2019
20240829,구반포,1471
20240829,신반포,4625
20240829,고속터미널,15569
20240829,사평,4503
20240829,신논현,33869
20240829,언주,13195
20240829,선정릉,11427
20240829,삼성중앙,9130
20240829,봉은사,22547
20240829,종합운동장,5262
20240829,삼전,8651
20240829,석촌고분,7790
20240829,석촌,10354
20240829,송파나루,6225
20240829,한성백제,3313
20240829,올림픽공원(한국체대),6614
20240829,둔촌오륜,1504
20240829,중앙보훈병원,14190
20240829,판교,6294
20240829,이매,1207
20240829,삼동,2858
20240829,경기광주,8484
20240829,초월,3897
20240829,곤지암,2289
20240829,신둔도예촌,1874
20240829,이천,2884
20240829,부발,2304
20240829,세종대왕릉,373
20240829,여주,3335
20240829,성남,1108
20240829,서울역,9455
20240829,남영,10532
20240829,용산,41952
20240829,노량진,8609
20240829,대방,11387
20240829,영등포,41867
20240829,신도림,4220
20240829,신길,9359
20240829,구로,18725
20240829,가산디지털단지,19399
20240829,금천구청,11834
20240829,석수,8993
20240829,관악,7665
20240829,안양,23777
20240829,명학,9518
20240829,금정,29927
20240829,군포,7753
20240829,의왕,9735
20240829,성균관대,16646
20240829,화서,11932
20240829,수원,37644
20240829,독산,19044
20240829,세류,3744
20240829,병점,15750
20240829,세마,3527
20240829,오산대,4172
20240829,오산,10519
20240829,진위,1766
20240829,송탄,4594
20240829,서정리,8742
20240829,평택지제,4236
20240829,평택,13166
20240829,성환,4066
20240829,직산,1019
20240829,두정,7858
20240829,천안,7254
20240829,당정,6541
20240829,서동탄,1622
20240829,광명,3843
20240829,이촌(국립중앙박물관),4301
20240829,서빙고,2353
20240829,한남,4171
20240829,옥수,72
20240829,응봉,1990
20240829,왕십리(성동구청),16930
20240829,청량리(서울시립대입구),16815
20240829,외대앞,9073
20240829,신이문,9146
20240829,석계,7404
20240829,광운대,8276
20240829,월계,6825
20240829,녹천,4793
20240829,창동,1
20240829,방학,10527
20240829,도봉,6540
20240829,도봉산,7466
20240829,망월사,7580
20240829,회룡,13742
20240829,의정부,19154
20240829,가능,6918
20240829,녹양,4452
20240829,양주,7905
20240829,덕계,6586
20240829,덕정,5990
20240829,지행,6818
20240829,동두천중앙,3295
20240829,보산,1836
20240829,동두천,2338
20240829,소요산,1898
20240829,청산,154
20240829,전곡,1270
20240829,연천,1287
20240829,서울역,5343
20240829,신촌,1239
20240829,효창공원앞,3449
20240829,공덕,4545
20240829,서강대,2273
20240829,홍대입구,2191
20240829,가좌,6351
20240829,디지털미디어시티,2999
20240829,수색,3769
20240829,한국항공대,4114
20240829,강매,3535
20240829,행신,8894
20240829,능곡,5147
20240829,곡산,701
20240829,백마,7972
20240829,풍산,6614
20240829,일산,11567
20240829,탄현,8532
20240829,야당,9101
20240829,운정,8638
20240829,금릉,5862
20240829,금촌,6841
20240829,월롱,2515
20240829,파주,1235
20240829,문산,5925
20240829,임진강,16
20240829,운천,7
20240829,개봉,23226
20240829,오류동,12062
20240829,역곡,28864
20240829,부천,33485
20240829,송내,28516
20240829,부평,29155
20240829,백운,7828
20240829,동암,16474
20240829,주안,19372
20240829,제물포,11183
20240829,동인천,14519
20240829,인천,3935
20240829,구일,12652
20240829,소사,7966
20240829,간석,6170
20240829,도원,3484
20240829,온수(성공회대입구),7325
20240829,중동,9810
20240829,도화,4393
20240829,신내,3059
20240829,갈매,3049
20240829,별내,2886
20240829,퇴계원,3647
20240829,사릉,2299
20240829,금곡,1627
20240829,평내호평,6828
20240829,천마산,1574
20240829,마석,3964
20240829,대성리,989
20240829,청평,1957
20240829,상천,302
20240829,가평,2488
20240829,굴봉산,144
20240829,백양리,95
20240829,강촌,654
20240829,김유정,390
20240829,남춘천,2598
20240829,춘천,1571
20240829,서울역,14109
20240829,공덕,3207
20240829,홍대입구,14898
20240829,디지털미디어시티,15928
20240829,마곡나루(서울식물원),12954
20240829,김포공항,10832
20240829,계양,14386
20240829,검암,6969
20240829,청라국제도시,8123
20240829,운서,9864
20240829,공항화물청사,2348
20240829,인천공항1터미널,16097
20240829,인천공항2터미널,8196
20240829,영종,4332
20240829,선바위,8111
20240829,경마공원,1359
20240829,대공원,2484
20240829,과천,6966
20240829,정부과천청사,13630
20240829,인덕원,27197
20240829,평촌,19682
20240829,범계,28800
20240829,선릉,14819
20240829,한티,16124
20240829,도곡,7523
20240829,구룡,3864
20240829,개포동,4817
20240829,대모산입구,6721
20240829,수서,18183
20240829,수원,8298
20240829,서울숲,13652
20240829,압구정로데오,20187
20240829,강남구청,10813
20240829,선정릉,8726
20240829,가천대,7814
20240829,태평,14180
20240829,모란,26319
20240829,야탑,27713
20240829,서현,25437
20240829,수내,15332
20240829,정자,20553
20240829,미금,16662
20240829,오리,12622
20240829,이매,6145
20240829,보정,2895
20240829,죽전,14696
20240829,구성,7042
20240829,신갈,5303
20240829,기흥,11188
20240829,상갈,5862
20240829,청명,4987
20240829,영통,9287
20240829,망포,16523
20240829,매탄권선,5934
20240829,수원시청,14345
20240829,매교,5860
20240829,김포공항,3206
20240829,원종,5016
20240829,부천종합운동장,2814
20240829,고색,6257
20240829,오목천,4904
20240829,어천,1439
20240829,야목,466
20240829,사리,5254
20240829,달월,107
20240829,월곶,3419
20240829,소래포구,5121
20240829,인천논현,5822
20240829,호구포,4128
20240829,남동인더스파크,2585
20240829,원인재,4561
20240829,연수,4833
20240829,송도,2529
20240829,인하대,7474
20240829,숭의,4470
20240829,신포,2089
20240829,인천,1201
20240829,샛강,3203
20240829,대방,3212
20240829,서울지방병무청,3552
20240829,보라매,4618
20240829,보라매공원,2548
20240829,보라매병원,8829
20240829,당곡,5521
20240829,신림,2304
20240829,서원,3815
20240829,서울대벤처타운,10004
20240829,관악산(서울대),3402
20240829,산본,17062
20240829,대야미,5260
20240829,반월,4564
20240829,상록수,16792
20240829,한대앞,9588
20240829,중앙,19140
20240829,고잔,9686
20240829,초지,5545
20240829,안산,12181
20240829,신길온천,2218
20240829,정왕,8916
20240829,오이도,8263
20240829,수리산,4403
20240829,북한산우이,3064
20240829,솔밭공원,2874
20240829,4.19민주묘지,3291
20240829,가오리,4737
20240829,화계,3768
20240829,삼양,2245
20240829,삼양사거리,2791
20240829,솔샘,6504
20240829,북한산보국문,6712
20240829,정릉,4849
20240829,성신여대입구(돈암),3661
20240829,보문,1829
20240829,신설동,2660
20240829,원흥,12421
20240829,지축,1
20240829,삼송,20372
20240829,원당,11533
20240829,화정,17770
20240829,대곡,3319
20240829,백석,10760
20240829,마두,8691
20240829,정발산,7406
20240829,주엽,10675
20240829,대화,14782
20240829,봉명,1513
20240829,쌍용(나사렛대),2521
20240829,아산,4151
20240829,탕정,1794
20240829,배방,1185
20240829,온양온천,6272
20240829,신창(순천향대),1314
20240829,회기,26211
20240829,중랑,5763
20240829,상봉,6307
20240829,망우,8244
20240829,양원,3632
20240829,구리,9837
20240829,도농,11013
20240829,양정,675
20240829,덕소,5701
20240829,도심,2757
20240829,팔당,768
20240829,운길산,664
20240829,양수,2005
20240829,신원,217
20240829,국수,775
20240829,아신,546
20240829,오빈,348
20240829,양평,3241
20240829,원덕,374
20240830,인하대,7772
20240830,용답,3225
20240830,복정,5
20240830,서울역,63216
20240830,시청,31658
20240830,종각,43781
20240830,종로3가,27463
20240830,종로5가,26598
20240830,동대문,12554
20240830,신설동,16313
20240830,제기동,18288
20240830,청량리(서울시립대입구),24794
20240830,동묘앞,9486
20240830,시청,31924
20240830,을지로입구,56722
20240830,을지로3가,28979
20240830,을지로4가,16745
20240830,동대문역사문화공원(DDP),16577
20240830,신당,16950
20240830,상왕십리,16191
20240830,왕십리(성동구청),17263
20240830,한양대,8985
20240830,뚝섬,27962
20240830,성수,49209
20240830,건대입구,38686
20240830,구의(광진구청),27878
20240830,강변(동서울터미널),31186
20240830,잠실나루,16545
20240830,잠실(송파구청),82068
20240830,잠실새내,26326
20240830,종합운동장,8438
20240830,삼성(무역센터),56900
20240830,선릉,64420
20240830,역삼,57224
20240830,강남,91231
20240830,교대(법원.검찰청),35533
20240830,서초,23954
20240830,방배,16882
20240830,사당,45378
20240830,낙성대(강감찬),30642
20240830,서울대입구(관악구청),51021
20240830,봉천,27013
20240830,신림,60445
20240830,신대방,27592
20240830,구로디지털단지,64264
20240830,대림(구로구청),25540
20240830,신도림,56312
20240830,문래,26059
20240830,영등포구청,25187
20240830,당산,19473
20240830,합정,37020
20240830,홍대입구,77834
20240830,신촌,42802
20240830,이대,18841
20240830,아현,12585
20240830,충정로(경기대입구),11389
20240830,신답,1773
20240830,신설동,4051
20240830,도림천,1493
20240830,양천구청,7294
20240830,신정네거리,11021
20240830,용두(동대문구청),2890
20240830,지축,8335
20240830,구파발,24079
20240830,연신내,37826
20240830,불광,18043
20240830,녹번,16891
20240830,홍제,19608
20240830,무악재,4882
20240830,독립문,8411
20240830,경복궁(정부서울청사),26316
20240830,안국,29289
20240830,종로3가,12695
20240830,을지로3가,13620
20240830,충무로,21
20240830,동대입구,11515
20240830,약수,14774
20240830,금호,8895
20240830,옥수,9986
20240830,압구정,35098
20240830,신사,31351
20240830,잠원,5917
20240830,고속터미널,54588
20240830,교대(법원.검찰청),19270
20240830,남부터미널(예술의전당),34536
20240830,양재(서초구청),43177
20240830,매봉,14378
20240830,도곡,7247
20240830,대치,14358
20240830,학여울,5090
20240830,대청,12430
20240830,일원,12446
20240830,수서,21656
20240830,가락시장,10237
20240830,경찰병원,8375
20240830,오금,7344
20240830,당고개,10466
20240830,상계,21265
20240830,노원,26686
20240830,창동,29979
20240830,쌍문,32285
20240830,수유(강북구청),36675
20240830,미아(서울사이버대학),16907
20240830,미아사거리,29672
20240830,길음,22872
20240830,성신여대입구(돈암),23398
20240830,한성대입구(삼선교),14690
20240830,혜화,37947
20240830,동대문,21859
20240830,동대문역사문화공원(DDP),21464
20240830,충무로,34118
20240830,명동,37787
20240830,회현(남대문시장),30189
20240830,서울역,14909
20240830,숙대입구(갈월),15858
20240830,삼각지,7442
20240830,신용산,22902
20240830,이촌(국립중앙박물관),8886
20240830,동작(현충원),1560
20240830,총신대입구(이수),21515
20240830,사당,29399
20240830,남태령,1586
20240830,방화,7780
20240830,개화산,6724
20240830,김포공항,13889
20240830,송정,7158
20240830,마곡,13606
20240830,발산,24964
20240830,우장산,16600
20240830,화곡,31287
20240830,까치산,30564
20240830,신정(은행정),14918
20240830,목동,18754
20240830,오목교(목동운동장앞),23522
20240830,양평,8770
20240830,영등포구청,5352
20240830,영등포시장,12935
20240830,신길,5686
20240830,여의도,32489
20240830,여의나루,16025
20240830,마포,16732
20240830,공덕,16746
20240830,애오개,7907
20240830,충정로(경기대입구),5301
20240830,서대문,22789
20240830,광화문(세종문화회관),36434
20240830,종로3가,16393
20240830,을지로4가,7387
20240830,동대문역사문화공원(DDP),3622
20240830,청구,4384
20240830,신금호,7267
20240830,행당,8983
20240830,왕십리(성동구청),5127
20240830,마장,6579
20240830,답십리,17692
20240830,장한평,22122
20240830,군자(능동),13053
20240830,아차산(어린이대공원후문),16411
20240830,광나루(장신대),12881
20240830,천호(풍납토성),21237
20240830,강동,20779
20240830,길동,9573
20240830,굽은다리(강동구민회관앞),10880
20240830,명일,8952
20240830,고덕,11860
20240830,상일동,16127
20240830,둔촌동,9620
20240830,올림픽공원(한국체대),5486
20240830,방이,8025
20240830,오금,4326
20240830,개롱,7538
20240830,거여,11332
20240830,마천,8273
20240830,강일,6631
20240830,미사,19481
20240830,하남풍산,4959
20240830,하남시청(덕풍·신장),9274
20240830,하남검단산,7189
20240830,응암,19386
20240830,역촌,4208
20240830,불광,5222
20240830,독바위,3140
20240830,연신내,2
20240830,구산,9313
20240830,새절(신사),13928
20240830,증산(명지대앞),10607
20240830,디지털미디어시티,16302
20240830,월드컵경기장(성산),4531
20240830,마포구청,16178
20240830,망원,17336
20240830,합정,15087
20240830,상수,10970
20240830,광흥창(서강),10724
20240830,대흥(서강대앞),10383
20240830,공덕,22044
20240830,효창공원앞,8032
20240830,삼각지,8443
20240830,녹사평(용산구청),5982
20240830,이태원,12759
20240830,한강진,10077
20240830,버티고개,2379
20240830,약수,4279
20240830,청구,4429
20240830,신당,9926
20240830,동묘앞,8923
20240830,창신,3916
20240830,보문,8975
20240830,안암(고대병원앞),14379
20240830,고려대(종암),9384
20240830,월곡(동덕여대),12990
20240830,상월곡(한국과학기술연구원),6953
20240830,돌곶이,11027
20240830,석계,13579
20240830,태릉입구,5999
20240830,화랑대(서울여대입구),12539
20240830,봉화산(서울의료원),9761
20240830,신내,3
20240830,장암,2914
20240830,도봉산,9555
20240830,수락산,13560
20240830,마들,14383
20240830,노원,25142
20240830,중계,15948
20240830,하계,18983
20240830,공릉(서울과학기술대),13115
20240830,태릉입구,8853
20240830,먹골,11050
20240830,중화,11668
20240830,상봉,19017
20240830,면목,15874
20240830,사가정,17611
20240830,용마산(용마폭포공원),6389
20240830,중곡,12351
20240830,군자(능동),16788
20240830,어린이대공원(세종대),14987
20240830,건대입구,14115
20240830,자양(뚝섬한강공원),11479
20240830,청담,20856
20240830,강남구청,18369
20240830,학동,26497
20240830,논현,20544
20240830,반포,7316
20240830,고속터미널,19440
20240830,내방,16295
20240830,이수,18787
20240830,남성,13033
20240830,숭실대입구(살피재),13764
20240830,상도,12650
20240830,장승배기,10444
20240830,신대방삼거리,16731
20240830,보라매,7473
20240830,신풍,12329
20240830,대림(구로구청),9303
20240830,남구로,16080
20240830,가산디지털단지,49355
20240830,철산,23860
20240830,광명사거리,22149
20240830,천왕,12963
20240830,온수(성공회대입구),11594
20240830,암사역사공원,5649
20240830,암사,19019
20240830,천호(풍납토성),18638
20240830,강동구청,11943
20240830,몽촌토성(평화의문),7882
20240830,잠실(송파구청),19352
20240830,석촌,9304
20240830,송파,10536
20240830,가락시장,9125
20240830,문정,24945
20240830,장지,19125
20240830,복정,11051
20240830,남한산성입구(성남법원.검찰청),14197
20240830,단대오거리,12907
20240830,신흥,5655
20240830,수진,6141
20240830,모란,5509
20240830,남위례,7950
20240830,개화,3267
20240830,김포공항,7157
20240830,공항시장,3489
20240830,신방화,8164
20240830,마곡나루(서울식물원),15917
20240830,양천향교,11482
20240830,가양,24608
20240830,증미,9208
20240830,등촌,13882
20240830,염창,19603
20240830,신목동,5076
20240830,선유도,10391
20240830,당산,21880
20240830,국회의사당,20097
20240830,여의도,35429
20240830,샛강,7520
20240830,노량진,28769
20240830,노들,5490
20240830,흑석(중앙대입구),9556
20240830,동작(현충원),2250
20240830,구반포,1468
20240830,신반포,5024
20240830,고속터미널,17274
20240830,사평,4622
20240830,신논현,35133
20240830,언주,13271
20240830,선정릉,11389
20240830,삼성중앙,9011
20240830,봉은사,21838
20240830,종합운동장,5429
20240830,삼전,8885
20240830,석촌고분,8122
20240830,석촌,10628
20240830,송파나루,6476
20240830,한성백제,3315
20240830,올림픽공원(한국체대),6872
20240830,둔촌오륜,1559
20240830,중앙보훈병원,13677
20240830,판교,6193
20240830,이매,1229
20240830,삼동,2762
20240830,경기광주,8774
20240830,초월,4028
20240830,곤지암,2484
20240830,신둔도예촌,1717
20240830,이천,3379
20240830,부발,2952
20240830,세종대왕릉,369
20240830,여주,3046
20240830,성남,1184
20240830,서울역,12244
20240830,남영,10740
20240830,용산,48812
20240830,노량진,9283
20240830,대방,11313
20240830,영등포,46146
20240830,신도림,4209
20240830,신길,9710
20240830,구로,18550
20240830,가산디지털단지,19357
20240830,금천구청,11712
20240830,석수,9171
20240830,관악,7687
20240830,안양,23242
20240830,명학,9334
20240830,금정,30763
20240830,군포,7947
20240830,의왕,9833
20240830,성균관대,17028
20240830,화서,12630
20240830,수원,40442
20240830,독산,19171
20240830,세류,3835
20240830,병점,16978
20240830,세마,3772
20240830,오산대,4116
20240830,오산,11605
20240830,진위,1981
20240830,송탄,6034
20240830,서정리,10073
20240830,평택지제,4980
20240830,평택,14862
20240830,성환,4632
20240830,직산,1205
20240830,두정,8612
20240830,천안,7247
20240830,당정,6663
20240830,서동탄,1656
20240830,광명,4476
20240830,이촌(국립중앙박물관),4409
20240830,서빙고,2413
20240830,한남,4080
20240830,옥수,62
20240830,응봉,2081
20240830,왕십리(성동구청),18335
20240830,청량리(서울시립대입구),19399
20240830,외대앞,9617
20240830,신이문,9163
20240830,석계,7903
20240830,광운대,8472
20240830,월계,6958
20240830,녹천,4863
20240830,창동,1
20240830,방학,10778
20240830,도봉,6525
20240830,도봉산,7414
20240830,망월사,7684
20240830,회룡,14320
20240830,의정부,20348
20240830,가능,7018
20240830,녹양,4634
20240830,양주,8217
20240830,덕계,6769
20240830,덕정,6243
20240830,지행,7262
20240830,동두천중앙,3525
20240830,보산,2060
20240830,동두천,2277
20240830,소요산,2326
20240830,청산,196
20240830,전곡,1202
20240830,연천,1214
20240830,서울역,5544
20240830,신촌,1123
20240830,효창공원앞,3525
20240830,공덕,4902
20240830,서강대,2374
20240830,홍대입구,2455
20240830,가좌,6556
20240830,디지털미디어시티,3153
20240830,수색,3572
20240830,한국항공대,3113
20240830,강매,3539
20240830,행신,9023
20240830,능곡,5237
20240830,곡산,657
20240830,백마,8147
20240830,풍산,6649
20240830,일산,11753
20240830,탄현,8454
20240830,야당,9571
20240830,운정,8736
20240830,금릉,6239
20240830,금촌,7237
20240830,월롱,2688
20240830,파주,1343
20240830,문산,6104
20240830,임진강,14
20240830,운천,7
20240830,개봉,23499
20240830,오류동,12500
20240830,역곡,29128
20240830,부천,34964
20240830,송내,29020
20240830,부평,30733
20240830,백운,8155
20240830,동암,16998
20240830,주안,20382
20240830,제물포,11779
20240830,동인천,15406
20240830,인천,4305
20240830,구일,12927
20240830,소사,7823
20240830,부개,9570
20240830,간석,6438
20240830,도원,3551
20240830,온수(성공회대입구),7387
20240830,중동,9915
20240830,도화,4554
20240830,신내,3162
20240830,갈매,3106
20240830,별내,2965
20240830,퇴계원,3861
20240830,사릉,2382
20240830,금곡,1627
20240830,평내호평,6907
20240830,천마산,1626
20240830,마석,4174
20240830,대성리,977
20240830,청평,2109
20240830,상천,331
20240830,가평,2740
20240830,굴봉산,143
20240830,백양리,122
20240830,강촌,485
20240830,김유정,410
20240830,남춘천,3134
20240830,춘천,1714
20240830,서울역,16113
20240830,공덕,3454
20240830,홍대입구,16174
20240830,디지털미디어시티,15376
20240830,마곡나루(서울식물원),12856
20240830,김포공항,10884
20240830,계양,14854
20240830,검암,6972
20240830,청라국제도시,8669
20240830,고잔,9565
20240830,운서,10522
20240830,공항화물청사,2249
20240830,인천공항1터미널,18023
20240830,인천공항2터미널,8581
20240830,영종,4532
20240830,선바위,8700
20240830,경마공원,8200
20240830,대공원,2817
20240830,과천,7317
20240830,정부과천청사,13982
20240830,인덕원,27517
20240830,평촌,19471
20240830,범계,30202
20240830,선릉,14426
20240830,한티,17151
20240830,도곡,7745
20240830,구룡,4140
20240830,개포동,5132
20240830,대모산입구,6702
20240830,수서,19182
20240830,수원,8740
20240830,서울숲,14077
20240830,압구정로데오,21961
20240830,강남구청,10852
20240830,선정릉,8572
20240830,가천대,8111
20240830,태평,14600
20240830,모란,21974
20240830,야탑,28358
20240830,서현,27221
20240830,수내,15765
20240830,정자,20792
20240830,미금,17270
20240830,오리,12645
20240830,이매,6345
20240830,보정,2784
20240830,죽전,15078
20240830,구성,7318
20240830,신갈,5421
20240830,기흥,11376
20240830,상갈,6006
20240830,청명,5424
20240830,영통,10190
20240830,망포,17638
20240830,매탄권선,6291
20240830,수원시청,15695
20240830,매교,6024
20240830,김포공항,3342
20240830,원종,5158
20240830,부천종합운동장,3003
20240830,고색,6273
20240830,오목천,4897
20240830,어천,1501
20240830,야목,449
20240830,사리,5552
20240830,달월,112
20240830,월곶,3067
20240830,소래포구,5225
20240830,인천논현,6020
20240830,호구포,4316
20240830,남동인더스파크,2536
20240830,원인재,4788
20240830,연수,5357
20240830,송도,2606
20240830,숭의,4519
